Transaction,Vendor,Category,Amount
5201098760,THAMES WATER UTILITIES LTD,Energy and Utilities,"£2,291.20"
8001414410,SEVACARE (UK) LTD,Social Care,"£2,287.04"
8001414394,SEVACARE (UK) LTD,Social Care,"£2,286.76"
8001417993,MAGICARE LTD,Temporary Accommodation,"£2,284.27"
5201096772,SELECT DRINKS LIMITED,Food and Drink,"£2,283.84"
1900774938,THE WHITTINGTON HOSPITAL NHS TRUST,Social Care,"£2,280.00"
5201099023,SAFETY FIRST ICE CLEATS LIMITED,General,"£2,277.72"
8001411349,HUGH MYDDLETON HOUSE,Temporary Accommodation,"£2,272.21"
8001404801,SAPH LTD,Social Care,"£2,271.92"
8001412481,SAPH LTD,Social Care,"£2,271.92"
8001411962,ST LUCY CARE SER T/A STEP FORWARD H,Social Care,"£2,258.66"
8001411963,ST LUCY CARE SER T/A STEP FORWARD H,Social Care,"£2,258.66"
8001411315,NELLSAR LTD,Temporary Accommodation,"£2,258.57"
8001411375,MONREAD LODGE NURSING HOME LIMITED,Temporary Accommodation,"£2,256.35"
5201096339,REDACTED PERSONAL DATA,Leisure,"£2,254.32"
8001414682,MAISON MOTI LTD,Temporary Accommodation,"£2,250.00"
8001414683,MAISON MOTI LTD,Temporary Accommodation,"£2,250.00"
8001414721,MAISON MOTI LTD,Social Care,"£2,250.00"
8001417908,KELAM HEALTH CARE LTD,Temporary Accommodation,"£2,239.97"
8001417897,SPRINGDENE NURSING & CARE HOMES LTD,Temporary Accommodation,"£2,239.97"
8001415946,BROWNLOW ENTERPRISES LTD,Temporary Accommodation,"£2,236.43"
8001417871,NOBLE LODGE,Temporary Accommodation,"£2,233.55"
8001405562,MAISON MOTI LTD,Temporary Accommodation,"£2,232.14"
8001411268,THE LIMES RESIDENTIAL CARE HOME,Temporary Accommodation,"£2,229.04"
8001417997,MAGICARE LTD,Temporary Accommodation,"£2,224.65"
8001411459,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,223.51"
8001415949,RUNWOOD HOMES LTD,Temporary Accommodation,"£2,223.15"
5201096927,ADOPTION UK,Communication,"£2,223.00"
8001417184,ISLINGTON COUNCIL,Children and Education,"£2,222.39"
8001417195,ISLINGTON COUNCIL,Children and Education,"£2,222.39"
8001417882,ROSEVIEW CARE HOMES,Temporary Accommodation,"£2,221.41"
8001411283,THE LIMES RESIDENTIAL CARE HOME,Temporary Accommodation,"£2,221.41"
200331439,POLISH & EASTERN EUROP CHRISTIAN FA,Social Care,"£2,221.15"
8001411437,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,218.88"
8001415895,ASHLEY HOUSE,Temporary Accommodation,"£2,214.28"
8001415927,ASHLEY HOUSE,Temporary Accommodation,"£2,214.28"
8001415913,AVON LODGE UK LTD,Temporary Accommodation,"£2,214.28"
8001415936,DRS CARE HOMES LTD,Temporary Accommodation,"£2,214.28"
8001417901,MAGICARE LTD,Temporary Accommodation,"£2,214.28"
8001414126,SEVACARE (UK) LTD,Social Care,"£2,211.98"
8001409881,EXTRA MILE CARE COMPANY,Social Care,"£2,211.68"
8001415618,WATERFALL HOUSE LTD,Temporary Accommodation,"£2,211.01"
1900774910,SCCI ALPHATRACK LTD,"Construction, Property and Fac Man","£2,208.85"
1900773358,BUSINESS HEALTH LIMITED,Recruitment and People,"£2,200.00"
1900774684,BUSINESS HEALTH LIMITED,Recruitment and People,"£2,200.00"
8001412686,DILIGENT CARE SERVICES LTD,Temporary Accommodation,"£2,200.00"
8001412691,DILIGENT CARE SERVICES LTD,Temporary Accommodation,"£2,200.00"
5201097777,NORTHGATE INFORMATION SOLUTIONS,IT and Telecoms,"£2,200.00"
8001406622,OAK TREE CARE SERVICES LIMITED,Temporary Accommodation,"£2,200.00"
1900774022,OPEN LINK RESOURCE LIMITED,Recruitment and People,"£2,200.00"
1900774025,OPEN LINK RESOURCE LIMITED,Recruitment and People,"£2,200.00"
8001412881,MAPLE CARE AND SUPPORT SERVICES LTD,Temporary Accommodation,"£2,199.96"
8001412882,MAPLE CARE AND SUPPORT SERVICES LTD,Temporary Accommodation,"£2,199.96"
1900774524,E.ON,Energy and Utilities,"£2,199.87"
1900773549,ASKEWS & HOLTS LIBRARY SERVICES LTD,Communication,"£2,193.42"
8001411264,GREEN TREES,Temporary Accommodation,"£2,189.39"
8001416102,ASHBROOK COURT CARE HOME,Temporary Accommodation,"£2,180.29"
8001415636,ADR CARE HOMES LTD,Temporary Accommodation,"£2,178.85"
8001415911,BROWNLOW ENTERPRISES LTD,Temporary Accommodation,"£2,178.85"
1900773314,UBIQUS UK LTD,Communication,"£2,176.00"
1900774215,THAMES WATER UTILITIES LTD,Energy and Utilities,"£2,172.53"
8001415912,BROWNLOW ENTERPRISES LTD,Temporary Accommodation,"£2,170.00"
8001417893,SPRINGDENE NURSING & CARE HOMES LTD,Temporary Accommodation,"£2,169.73"
8001417953,FOUR SEASONS 2000 LIMITED,Temporary Accommodation,"£2,168.23"
8001415626,VENETIA RESIDENTIAL CARE HOME,Temporary Accommodation,"£2,165.52"
200331436,METROPOLITAN SUPPORT TRUST,Social Care,"£2,163.05"
8001416089,CLOVELLY HOUSE RESIDENTIAL HOME LTD,Temporary Accommodation,"£2,163.01"
8001414229,SEVACARE (UK) LTD,Social Care,"£2,159.16"
8001415652,WATERFALL HOUSE LTD t/a SEAFORTH LO,Temporary Accommodation,"£2,157.07"
1900773897,LAND REGISTRY COMMERCIAL SERVICES,Public Realm,"£2,154.50"
8001410802,CIRCA CARE LTD,Temporary Accommodation,"£2,154.00"
5201096619,JUST DISPLAYS LTD,Communication,"£2,152.00"
8001411285,SWISSCARE HEALTH LTD,Temporary Accommodation,"£2,151.23"
8001411345,FAMILY MOSAIC,Temporary Accommodation,"£2,148.51"
8001414377,SEVACARE (UK) LTD,Social Care,"£2,144.12"
8001415837,GREENFIELDS RES CARE HOMES LTD,Temporary Accommodation,"£2,138.86"
1900774422,JANE HILLS CONSULTING LTD,Children and Education,"£2,137.50"
1900773224,FORENSIC PATHOLOGY OPINION LTD,General,"£2,132.80"
8001400901,ALLISON LODGE LIMITED,"Construction, Property and Fac Man","£2,131.87"
8001412901,ALLISON LODGE LIMITED,"Construction, Property and Fac Man","£2,131.87"
8001417902,MAGICARE LTD,Temporary Accommodation,"£2,129.27"
8001416110,ROSS WYLD CARE HOME,Temporary Accommodation,"£2,129.27"
8001411981,CAMPHILL COMMUNITIES THORNBURY LTD,Social Care,"£2,128.28"
1900773553,ASKEWS & HOLTS LIBRARY SERVICES LTD,Communication,"£2,126.54"
8001415623,WATERFALL HOUSE LTD,Temporary Accommodation,"£2,125.98"
8001415622,VENETIA RESIDENTIAL CARE HOME,Temporary Accommodation,"£2,125.53"
1900773992,DIGNITY FUNERALS LTD,General,"£2,125.00"
8001415305,SATELLITE CONSORTIUM LIMITED,Social Care,"£2,124.64"
200331394,HORNSEY HOUSING TRUST,Social Care,"£2,122.12"
8001411396,THE ABBEYFIELD NORTH LONDON SOCIETY,Temporary Accommodation,"£2,120.67"
5201098347,GRANT THORNTON UK LLP,Finance,"£2,120.00"
8001415930,LONDON RESIDENTIAL HEALTHCARE LTD,Temporary Accommodation,"£2,117.88"
8001410421,EZER LEYOLDOS LTD,Children and Education,"£2,117.50"
8001415653,WATERFALL HOUSE LTD t/a SEAFORTH LO,Temporary Accommodation,"£2,112.74"
5201097981,CBS OUTDOOR LTD,Communication,"£2,112.00"
5201096929,CRIMINAL RECORDS BUREAU,Recruitment and People,"£2,112.00"
8001415634,QUANTUM CARE LIMITED,Temporary Accommodation,"£2,107.12"
8001416092,CLOVELLY HOUSE RESIDENTIAL HOME LTD,Temporary Accommodation,"£2,104.95"
8001411275,GLENDOWER HOME,Temporary Accommodation,"£2,102.87"
8001411273,KISHOR VILLAGE,Temporary Accommodation,"£2,101.80"
8001384121,METROPOLITAN HOUSING TRUST LTD,"Construction, Property and Fac Man","£2,100.18"
8001412688,DILIGENT CARE SERVICES LTD,Temporary Accommodation,"£2,100.00"
8001415905,HILLCARE LTD,Temporary Accommodation,"£2,098.25"
5201096928,A CHAWHAN LTD,Children and Education,"£2,098.10"
8001415642,ADIEMUS CARE LIMITED T/A CHAPLIN LO,Temporary Accommodation,"£2,097.54"
1900774935,CARE PAYMENTS ADMINISTRATION,General,"£2,096.17"
5201098459,NPS LONDON LTD,"Construction, Property and Fac Man","£2,094.48"
5201098739,UNITED GUARDING SERVICES LTD,General,"£2,094.40"
1900774002,FORENSIC PATHOLOGY OPINION LTD,General,"£2,092.80"
1900773436,REDACTED PERSONAL DATA,General,"£2,087.36"
1900773448,THAMES WATER UTILITIES LTD,Energy and Utilities,"£2,086.72"
8001416105,AVON LODGE UK LTD,Temporary Accommodation,"£2,084.97"
1900773070,CARE PAYMENTS ADMINISTRATION,General,"£2,083.33"
8001409542,NEXT STEP CARE MANAGEMENT LTD,"Construction, Property and Fac Man","£2,081.34"
8001414882,PERSON CENTRED CARE HOMES DAY OPPS,Social Care,"£2,080.80"
5201096749,BINOH,Children and Education,"£2,080.00"
8001417461,CUROCARE LTD,Social Care,"£2,080.00"
1900774960,LONDON BOROUGH OF ISLINGTON,Recruitment and People,"£2,076.62"
8001417936,RUNWOOD HOMES LTD,Temporary Accommodation,"£2,074.52"
8001412437,SAPH LTD,Social Care,"£2,073.26"
1900774623,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£2,072.64"
8001415971,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,066.65"
1900774359,DEVON CLOSE PRE-SCHOOL,General,"£2,066.40"
1900774347,LUBAVITCH NURSERY,General,"£2,066.40"
8001398262,MAREGO LTD,Social Care,"£2,065.00"
8001414762,REDACTED PERSONAL DATA,Social Care,"£2,065.00"
8001417952,FOUR SEASONS 2000 LIMITED,Temporary Accommodation,"£2,064.79"
8001404861,SAPH LTD,Social Care,"£2,064.75"
8001414174,SEVACARE (UK) LTD,Social Care,"£2,062.24"
8001415643,SOUTHWARK PARK NURSING HOMES LTD,Temporary Accommodation,"£2,059.95"
8001411360,JEWISH CARE,Temporary Accommodation,"£2,058.00"
8001411250,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,055.97"
8001411440,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,055.97"
8001411448,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,055.97"
8001411454,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,055.97"
8001411457,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,055.97"
1900773291,GRAYLING COMMUNICATIONS LIMITED,General,"£2,055.00"
5201098951,UNITED GUARDING SERVICES LTD,General,"£2,053.01"
8001402221,KISHARON,Social Care,"£2,048.15"
8001414821,KISHARON,Social Care,"£2,048.15"
8001415831,AVON LODGE UK LTD,Temporary Accommodation,"£2,040.69"
8001411426,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£2,040.69"
8001417967,NAZARETH HOUSE,Temporary Accommodation,"£2,040.69"
8001416057,ROSS WYLD CARE HOME,Temporary Accommodation,"£2,040.69"
8001417942,SPRINGDENE NURSING & CARE HOMES LTD,Temporary Accommodation,"£2,040.69"
8001411408,THE GRANGE,Temporary Accommodation,"£2,040.69"
8001416108,WATERFALL HSE LTD t/a AMBERLEY HOUS,Temporary Accommodation,"£2,040.69"
8001415697,WOODLANDS RESIDENTIAL CARE HOME,Temporary Accommodation,"£2,040.69"
8001417255,NEXUS FOSTERING LIMITED,Children and Education,"£2,040.00"
8001411251,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,035.77"
5201097454,REDACTED PERSONAL DATA,Leisure,"£2,033.33"
1900774478,THE PRUDENTIAL ASSURANCE CO LTD,General,"£2,031.99"
8001411452,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,031.53"
8001415944,ASTON GRANGE LTD,Temporary Accommodation,"£2,025.89"
5201098741,UNITED GUARDING SERVICES LTD,General,"£2,023.00"
8001406562,OASIS CARE & TRAINING AGENCY,Social Care,"£2,019.36"
8001411324,QUANTUM CARE LIMITED,Temporary Accommodation,"£2,018.55"
8001411370,THE ABBEYFIELD NORTH LONDON SOCIETY,Temporary Accommodation,"£2,017.48"
8001411429,JEWISH CARE,Temporary Accommodation,"£2,017.26"
1900774252,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,014.20"
8001408701,HAIL LTD,Social Care,"£2,013.96"
8001412440,SAPH LTD,Social Care,"£2,012.71"
8001415889,SCIMITAR CARE HOTELS PLC,Temporary Accommodation,"£2,011.85"
1900775043,EQUIFAX PLC,Finance,"£2,010.97"
8001409341,KEYS 16 PLUS INDEPENDENT LIVING SER,"Construction, Property and Fac Man","£2,010.66"
8001405523,MAISON MOTI LTD,Temporary Accommodation,"£2,008.93"
8001405541,MAISON MOTI LTD,Social Care,"£2,008.93"
8001405561,MAISON MOTI LTD,Temporary Accommodation,"£2,008.93"
8001411327,REDACTED PERSONAL DATA,Social Care,"£2,007.70"
8001415923,AVON LODGE UK LTD,Temporary Accommodation,"£2,003.39"
8001415947,CEDAR GARDENS CARE LTD,Temporary Accommodation,"£2,003.13"
5201098749,THAMES WATER UTILITIES LTD,Energy and Utilities,"£2,002.70"
1900773424,SOLARWISE BLINDS LTD,"Construction, Property and Fac Man","£2,002.16"
8001414318,SEVACARE (UK) LTD,Social Care,"£2,001.44"
5201098465,KEEGANS LTD,"Construction, Property and Fac Man","£2,000.79"
5201096947,ADAMS & SUTHERLAND LTD,People and Recruitment,"£2,000.00"
5201096763,CHRIS BLANDFORD ASSOCIATES,"Construction, Property and Fac Man","£2,000.00"
8001412689,DILIGENT CARE SERVICES LTD,Temporary Accommodation,"£2,000.00"
5201097837,GARDINER & THEOBOLD LLP,"Construction, Property and Fac Man","£2,000.00"
5201097467,UP PROJECTS LIMITED,Sport and Leisure,"£2,000.00"
8001414962,LIFEWAYS COMMUNITY CARE LTD,Temporary Accommodation,"£1,999.19"
8001411270,THE LIMES RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,997.11"
5201093918,XEROX (UK) LTD,IT and Telecoms,"£1,996.56"
5201092971,XEROX (UK) LTD,IT and Telecoms,"£1,996.15"
8001415858,SPECIALITY CARE (REIT) HOMES LTD,Temporary Accommodation,"£1,993.61"
8001402982,ROYAL MENCAP SOCIETY,Social Care,"£1,989.08"
8001402783,PRECIOUS HOMES LTD,Temporary Accommodation,"£1,986.21"
8001411280,TOGETHER WORKING FOR WELLBEING,Temporary Accommodation,"£1,985.15"
8001415860,GREENFIELDS RES CARE HOMES LTD,Temporary Accommodation,"£1,981.12"
5201097864,JOINT ASSOC OF NISSA TRUST (J A N T,Learning and Development,"£1,980.00"
8001411317,QUANTUM CARE LIMITED,Temporary Accommodation,"£1,979.21"
8001406023,CHRISTOPHER HOUSE (LONDON) LTD,"Construction, Property and Fac Man","£1,979.04"
8001400828,TURKISH CYPRIOT COMMUNITY ASSN.,Social Care,"£1,973.32"
8001410187,EXTRA MILE CARE COMPANY,Social Care,"£1,968.53"
8001417864,RUDDINGTON HOMES LTD,Temporary Accommodation,"£1,964.21"
8001404525,NAS SERVICES LTD,Social Care,"£1,963.52"
8001415887,OURRIS PROPERTIES LIMITED,Temporary Accommodation,"£1,953.14"
8001405681,NURSE PLUS AND CARER PLUS (UK) LTD,General,"£1,953.10"
8001411347,QUANTUM CARE LIMITED,Temporary Accommodation,"£1,952.12"
8001411357,THE GRANGE,Temporary Accommodation,"£1,950.71"
1900774125,REDACTED PERSONAL DATA,Legal,"£1,950.00"
8001411260,MELROSE HOUSE,Temporary Accommodation,"£1,939.27"
1900774570,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£1,937.69"
8001416099,TORRINGTON HOMES,Temporary Accommodation,"£1,937.50"
1900773684,NORTHUMBERLAND PARK HOUSE,Temporary Accommodation,"£1,935.00"
8001417872,STIRLING PARK RESIDENTIAL HOME,Temporary Accommodation,"£1,934.97"
8001415605,WATERFALL HOUSE LTD,Temporary Accommodation,"£1,933.92"
8001405525,MAISON MOTI LTD,Temporary Accommodation,"£1,928.57"
5201093920,XEROX (UK) LTD,IT and Telecoms,"£1,928.38"
8001415846,GREENFIELDS RES CARE HOMES LTD,Temporary Accommodation,"£1,927.36"
8001415917,BUPA CARE HOMES (CFHCARE) LTD,Temporary Accommodation,"£1,927.32"
8001403426,DEVELOPMENT & LEARNING OPPORTUNITIE,Social Care,"£1,925.00"
200331419,RPS RAINER NORTH LONDON HOUSING,Social Care,"£1,921.25"
8001404501,COTTAGE & RURAL ENTERPRISES LTD,Temporary Accommodation,"£1,919.96"
8001414782,COTTAGE & RURAL ENTERPRISES LTD,Temporary Accommodation,"£1,919.96"
8001406021,CHRISTOPHER HOUSE (LONDON) LTD,"Construction, Property and Fac Man","£1,915.20"
1900773277,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£1,914.49"
8001396761,OAK TREE CARE SERVICES LIMITED,Temporary Accommodation,"£1,908.00"
8001415830,ABBEYDALE,Temporary Accommodation,"£1,907.84"
8001415833,CIRCA CARE LTD,Temporary Accommodation,"£1,907.84"
8001415984,EASTBROOK HOUSE RESIDENTIAL HOME,Temporary Accommodation,"£1,907.84"
8001411405,THE FER VIEW,Temporary Accommodation,"£1,907.84"
8001415694,VENTRY RESIDENTIAL CARE LTD,Temporary Accommodation,"£1,907.84"
1900775003,PLEXUS LAW (OFFICE ACCOUNT),Finance,"£1,905.00"
8001415863,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,903.54"
8001417911,BARCHESTER HEALTHCARE HOMES LTD,Social Care,"£1,903.40"
1900773887,EMERSON NETWORK POWER LTD,General,"£1,900.86"
5201096948,ADAMS & SUTHERLAND LTD,People and Recruitment,"£1,900.00"
5201098791,GLEEDS MANAGEMENT SERVICES LIMITED,"Construction, Property and Fac Man","£1,900.00"
8001410221,DILIGENT CARE SERVICES LTD,Social Care,"£1,892.80"
8001415862,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,891.76"
8001408662,HAIL LTD,Social Care,"£1,890.00"
8001415920,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,889.55"
5201093900,XEROX (UK) LTD,IT and Telecoms,"£1,888.71"
8001417937,NEEM TREE CARE LIMITED,Temporary Accommodation,"£1,887.05"
8001417890,NOBLE LODGE,Temporary Accommodation,"£1,881.22"
5201097637,ZENFLORA A/S,Public Realm,"£1,881.20"
8001412801,OAK TREE CARE SERVICES LIMITED,Temporary Accommodation,"£1,880.55"
8001408923,HAIL LTD,Social Care,"£1,880.20"
8001413186,DILIGENT CARE SERVICES LTD,Social Care,"£1,880.00"
1900773236,PENNA PLC,Recruitment and People,"£1,875.00"
5201097620,XEROX (UK) LTD,IT and Telecoms,"£1,871.60"
5201097455,REDACTED PERSONAL DATA,Leisure,"£1,870.66"
8001401089,ALLPAY LTD,Social Care,"£1,868.85"
8001416124,DR FRENCH MEMORIAL HOME LTD,Temporary Accommodation,"£1,868.02"
8001406521,OASIS CARE & TRAINING AGENCY,Social Care,"£1,864.80"
8001411922,WEST LODGE LIMITED,Temporary Accommodation,"£1,860.00"
8001414094,SEVACARE (UK) LTD,Social Care,"£1,858.52"
8001414098,SEVACARE (UK) LTD,Social Care,"£1,858.52"
8001414115,SEVACARE (UK) LTD,Social Care,"£1,858.52"
8001414127,SEVACARE (UK) LTD,Social Care,"£1,858.52"
8001414222,SEVACARE (UK) LTD,Social Care,"£1,858.52"
8001414244,SEVACARE (UK) LTD,Social Care,"£1,858.52"
8001414436,SEVACARE (UK) LTD,Social Care,"£1,858.52"
5201097102,DASHWOOD PRINT UK LTD,Communication,"£1,855.00"
8001415848,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,854.28"
1900773858,LION HEART RECRUITMENT LTD,Recruitment and People,"£1,853.50"
8001417986,FOUR SEASONS 2000 LIMITED,Temporary Accommodation,"£1,849.85"
8001414207,SEVACARE (UK) LTD,Social Care,"£1,848.31"
8001408464,SILVER BIRCH CARE LTD,"Construction, Property and Fac Man","£1,844.81"
1900773174,KENDALL & SONS LTD,"Construction, Property and Fac Man","£1,844.00"
1900772902,APOLLO PROPERTY SERVICES GROUP LTD,"Construction, Property and Fac Man","£1,842.07"
8001415965,CEDAR GARDENS CARE LTD,Temporary Accommodation,"£1,841.40"
8001414103,SEVACARE (UK) LTD,Social Care,"£1,840.65"
8001400476,ST ALEX LTD,Temporary Accommodation,"£1,840.00"
8001400127,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£1,833.30"
8001400128,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£1,833.30"
1900774267,BRITISH GAS BUSINESS,Energy and Utilities,"£1,832.55"
8001403404,CHRISTOPHER HOUSE (LONDON) LTD,"Construction, Property and Fac Man","£1,831.48"
8001414400,SEVACARE (UK) LTD,Social Care,"£1,827.88"
8001415856,THE DAVID LEWIS CENTRE,Social Care,"£1,823.69"
1900775033,WHITTINGTON HOSPITAL NHS TRUST,Recruitment and People,"£1,823.40"
1900773874,OMEGA LETTINGS LTD,Temporary Accommodation,"£1,817.87"
8001414125,SEVACARE (UK) LTD,Social Care,"£1,812.56"
5201098224,UNITED GUARDING SERVICES LTD,General,"£1,810.21"
5201097635,ZENFLORA A/S,Public Realm,"£1,805.00"
8001408361,EXTRA MILE CARE COMPANY,Social Care,"£1,803.52"
200331404,SANCTUARY HOUSING ASSOCIATION,Social Care,"£1,801.14"
8001406621,OAK TREE CARE SERVICES LIMITED,Temporary Accommodation,"£1,800.01"
5201097822,REDACTED PERSONAL DATA,Recruitment and People,"£1,800.00"
1900773747,REDACTED PERSONAL DATA,Legal,"£1,800.00"
1900774710,CASCADE-TRAINING UK LIMITED,Learning and Development,"£1,800.00"
8001403541,DEVELOPMENT & LEARNING OPPORTUNITIE,Social Care,"£1,800.00"
8001403546,DEVELOPMENT & LEARNING OPPORTUNITIE,"Construction, Property and Fac Man","£1,800.00"
1900774102,IHSAN BALI INVESTMENT LTD,Temporary Accommodation,"£1,800.00"
5201098199,JGP RESOURCING LIMITED,Recruitment and People,"£1,800.00"
8001406402,MARCUS & MARCUS LTD,Social Care,"£1,800.00"
5201098998,MITREFINCH,"Construction, Property and Fac Man","£1,800.00"
8001416106,WOODSIDE HOME,Temporary Accommodation,"£1,792.64"
8001415705,SATELLITE CONSORTIUM LIMITED,Social Care,"£1,789.50"
1900773614,ASKEWS & HOLTS LIBRARY SERVICES LTD,Communication,"£1,786.57"
8001415608,VENETIA RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,786.22"
8001418022,MAGICARE LTD,Temporary Accommodation,"£1,785.83"
8001402501,SILVER BIRCH CARE LTD,"Construction, Property and Fac Man","£1,785.30"
5201096773,TCR TRAINING LTD,Learning and Development,"£1,785.00"
1900773320,SOFT FUNISHING ACCESSORIES t/a SUIT,General,"£1,781.50"
8001415628,WATERFALL HOUSE LTD,Temporary Accommodation,"£1,780.02"
8001414349,SEVACARE (UK) LTD,Social Care,"£1,779.50"
8001412001,HOFFMANN FOUNDATION FOR AUTISM,Social Care,"£1,776.75"
8001415630,WIMBLEDON BEAUMONT,Temporary Accommodation,"£1,775.87"
8001411982,HOFFMANN FOUNDATION FOR AUTISM,"Construction, Property and Fac Man","£1,775.22"
8001406024,CHRISTOPHER HOUSE (LONDON) LTD,"Construction, Property and Fac Man","£1,772.40"
200331421,CYPRIOT COMMUNITY CENTRE,Social Care,"£1,772.04"
8001417998,PINETRUST RCH,Temporary Accommodation,"£1,771.65"
8001405281,CHRISTOPHER HOUSE (LONDON) LTD,"Construction, Property and Fac Man","£1,769.48"
1900774658,BRITISH GAS BUSINESS,Energy and Utilities,"£1,769.38"
8001415842,CAMDEN LODGE,Temporary Accommodation,"£1,768.81"
1900774673,EXTRA MILE CARE COMPANY,General,"£1,766.94"
5201096754,BINOH,Children and Education,"£1,766.00"
1900774990,FORENSIC PATHOLOGY OPINION LTD,General,"£1,765.60"
1900773042,GOLDEN BOY COACHES,"Construction, Property and Fac Man","£1,765.00"
8001415840,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,763.28"
8001411318,KARLAMAIN LTD,Temporary Accommodation,"£1,762.31"
8001411341,THE GRANGE,Temporary Accommodation,"£1,759.87"
8001416033,TORRINGTON HOMES,Temporary Accommodation,"£1,753.01"
8001400508,ASHNESS CARE LTD,Social Care,"£1,752.00"
8001400509,ASHNESS CARE LTD,Social Care,"£1,752.00"
8001412743,ASHNESS CARE LTD,Social Care,"£1,752.00"
8001412744,ASHNESS CARE LTD,Social Care,"£1,752.00"
5201098129,ACT NOW TRAINING LTD,Learning and Development,"£1,750.00"
8001403422,DEVELOPMENT & LEARNING OPPORTUNITIE,Social Care,"£1,750.00"
8001403428,DEVELOPMENT & LEARNING OPPORTUNITIE,Social Care,"£1,750.00"
8001403544,DEVELOPMENT & LEARNING OPPORTUNITIE,Social Care,"£1,750.00"
8001411427,KINGSLEY HEALTHCARE,Temporary Accommodation,"£1,748.66"
8001414403,SEVACARE (UK) LTD,Social Care,"£1,746.44"
1900773072,PREMIER CAREWAITING LTD,General,"£1,743.42"
8001407461,SILVER BIRCH CARE LTD,"Construction, Property and Fac Man","£1,742.00"
5201099027,CRITICAL PROJECT RESOURCING LTD,Recruitment and People,"£1,740.96"
8001417912,ANCHOR TRUST,Temporary Accommodation,"£1,740.61"
1900765009,S P COACHES LTD,Children and Education,"£1,740.00"
1900765011,S P COACHES LTD,Children and Education,"£1,740.00"
1900765013,S P COACHES LTD,Children and Education,"£1,740.00"
8001417951,FOUR SEASONS 2000 LIMITED,Temporary Accommodation,"£1,738.88"
5201097097,ROYAL MAIL GROUP PLC,General,"£1,735.97"
8001412102,MARCUS & MARCUS LTD,Social Care,"£1,735.00"
5201098999,EUROTECH SECURITY SYSTEMS PLC,"Construction, Property and Fac Man","£1,732.00"
8001411365,THE LIMES RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,730.69"
8001415625,THE TUDORS RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,730.33"
1900773735,REDACTED PERSONAL DATA,Legal,"£1,725.00"
8001395541,FURNITURE WORLD (UK) LTD,Children and Education,"£1,725.00"
5201098350,KEVIN HARRINGTON ASSOCIATES LTD,Recruitment and People,"£1,725.00"
1900773201,PERSONNEL HYGIENE SERVICES LTD,"Construction, Property and Fac Man","£1,722.05"
5201097485,ROYAL MAIL GROUP PLC,General,"£1,721.47"
8001411342,IGNICOLL t/a THE LODGE,Temporary Accommodation,"£1,720.10"
8001417851,MAGICARE LTD,Temporary Accommodation,"£1,720.06"
1900773319,PENNA PLC,Recruitment and People,"£1,720.00"
8001408467,SILVER BIRCH CARE LTD,"Construction, Property and Fac Man","£1,719.57"
8001414145,SEVACARE (UK) LTD,Social Care,"£1,715.84"
8001411339,HOMEFIELD COURT,Temporary Accommodation,"£1,715.81"
8001410643,CHRISTOPHER HOUSE (LONDON) LTD,"Construction, Property and Fac Man","£1,712.40"
8001417228,GREATER LONDON FOSTERING LTD,Children and Education,"£1,711.27"
8001417229,GREATER LONDON FOSTERING LTD,Children and Education,"£1,711.27"
8001404425,ARAN HOMES LIMITED,Temporary Accommodation,"£1,707.00"
1900774976,THAMES WATER UTILITIES LTD,Energy and Utilities,"£1,706.80"
8001414152,SEVACARE (UK) LTD,Social Care,"£1,697.08"
5201098782,NPS LONDON LTD,"Construction, Property and Fac Man","£1,695.73"
1900773356,WILKIN CHAPMAN SOLICITORS,General,"£1,695.00"
8001411256,MELROSE HOUSE,Temporary Accommodation,"£1,694.91"
8001415620,VENETIA RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,693.17"
1900773259,NPS LONDON LTD,"Construction, Property and Fac Man","£1,690.00"
