Transaction,Vendor,Category,Amount
8001456316,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,328.78"
8001456443,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,328.78"
1900778968,RIDGE AND PARTNERS LLP,"Construction, Property and Fac Man","£3,328.18"
8001456325,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,321.43"
8001456291,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,321.43"
8001456292,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,321.43"
8001456293,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,321.43"
8001456296,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,321.43"
8001456310,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,321.43"
8001456312,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,321.43"
8001456314,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,321.43"
8001452528,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£3,321.43"
8001448052,DRS CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001448068,DRS CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001448073,DRS CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001448119,DRS CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001448120,DRS CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001448131,DRS CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001448134,DRS CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001448013,MAPLE CARE AND SUPPORT SERVICES LTD,Temporary Accommodation,"£3,321.43"
8001456381,RAINBOW FOSTERING SERVICES LTD,Children and Education,"£3,321.43"
8001448093,SCIMITAR CARE HOTELS PLC,Temporary Accommodation,"£3,321.43"
8001452419,SOMERSET VILLA RESIDENTIAL CARE HOM,Temporary Accommodation,"£3,321.43"
8001452425,SOMERSET VILLA RESIDENTIAL CARE HOM,Temporary Accommodation,"£3,321.43"
8001452171,SPRINGDENE NURSING & CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001456255,THE FOSTERING FOUNDATION LTD,Children and Education,"£3,321.43"
8001456440,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,317.00"
8001456449,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,317.00"
8001456461,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,317.00"
8001456334,GREATER LONDON FOSTERING LTD,Children and Education,"£3,315.76"
8001456335,GREATER LONDON FOSTERING LTD,Children and Education,"£3,315.76"
8001456336,GREATER LONDON FOSTERING LTD,Children and Education,"£3,315.76"
8001456337,GREATER LONDON FOSTERING LTD,Children and Education,"£3,315.76"
8001456332,GREATER LONDON FOSTERING LTD,Children and Education,"£3,315.58"
8001456333,GREATER LONDON FOSTERING LTD,Children and Education,"£3,315.58"
8001456468,GREATER LONDON FOSTERING LTD,Children and Education,"£3,315.58"
8001456469,GREATER LONDON FOSTERING LTD,Children and Education,"£3,315.58"
8001456287,GREATER LONDON FOSTERING LTD,Children and Education,"£3,315.45"
8001456331,GREATER LONDON FOSTERING LTD,Children and Education,"£3,315.45"
5201102433,BARCHAM TREES PLC,Public Realm,"£3,306.60"
8001456365,CHILDREN FIRST FOSTERING AGENCY LTD,Children and Education,"£3,303.40"
8001456366,CHILDREN FIRST FOSTERING AGENCY LTD,Children and Education,"£3,303.40"
5201105383,CONSTRUC INDUSTRY RES & INFO ASSOCI,Learning and Development,"£3,300.00"
5201104164,DELL CORPORATION LTD,IT and Telecoms,"£3,295.50"
8001452116,NORTH LONDON BIKUR CHOLIM LTD,Social Care,"£3,284.85"
1900778388,W NODES FUNERAL DIRECTORS,General,"£3,282.00"
8001446395,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£3,280.20"
8001432978,BLUE OPAL LIMITED,Temporary Accommodation,"£3,279.72"
8001456321,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,277.14"
8001456322,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,277.14"
8001456323,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,277.14"
8001456324,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,277.14"
8001456351,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,277.14"
8001456262,FIVE RIVERS CHILD CARE LTD,Children and Education,"£3,277.14"
8001456263,FIVE RIVERS CHILD CARE LTD,Children and Education,"£3,277.14"
8001456281,FIVE RIVERS CHILD CARE LTD,Children and Education,"£3,277.14"
5201103288,VOLKERHIGHWAYS LTD,Public Realm,"£3,276.81"
8001446575,TWINGLOBE CARE HOMES LTD,Social Care,"£3,276.42"
5201103531,SAM'S CARS LIMITED,Travel,"£3,274.10"
8001448361,UNIFIED CARE LTD,Temporary Accommodation,"£3,273.12"
8001456456,LINK FOSTERING AGENCY LIMITED,Children and Education,"£3,270.72"
5201103313,PRIORITEYES LTD T/A VISION BASICS,Recruitment and People,"£3,269.04"
8001436125,LANCAM NURSING HOME,Temporary Accommodation,"£3,268.60"
1900779873,PLEXUS LAW (OFFICE ACCOUNT),Finance,"£3,256.50"
8001456488,ALLIANCE FOSTER CARE LIMITED,Children and Education,"£3,255.00"
8001456478,HORIZON FOSTERING SERVICES LTD,Children and Education,"£3,255.00"
8001456470,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,255.00"
8001456438,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,255.00"
8001448069,CHITIMALI LOCUM MEDICAL LIMITED,Temporary Accommodation,"£3,254.56"
8001456274,GREATER LONDON FOSTERING LTD,Children and Education,"£3,254.38"
8001434243,VINEYARD (UK) SERVICES LTD,Social Care,"£3,250.60"
8001450604,VINEYARD (UK) SERVICES LTD,Social Care,"£3,250.60"
1900778493,AMEO LIMITED,Recruitment and People,"£3,250.00"
1900779847,AMEO LIMITED,Recruitment and People,"£3,250.00"
1900779848,AMEO LIMITED,Recruitment and People,"£3,250.00"
5201104186,PARASITE CERAMICS,Sport and Leisure,"£3,250.00"
5201103612,SWEETT (UK) LIMITED,"Construction, Property and Fac Man","£3,250.00"
1900777995,NEW HORIZONS CHILDCARE LIMITED,Children and Education,"£3,245.67"
5201103309,PRIORITEYES LTD T/A VISION BASICS,Recruitment and People,"£3,240.00"
5201103839,ROYAL MAIL GROUP PLC,General,"£3,239.00"
8001452199,SPRINGDENE NURSING & CARE HOMES LTD,Temporary Accommodation,"£3,236.40"
8001456474,FOCUS ON FOSTERING LTD,Children and Education,"£3,233.33"
8001456301,RYANCARE FOSTERING LTD,Children and Education,"£3,232.99"
8001456390,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,232.86"
8001456414,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,232.86"
8001456429,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,232.86"
8001456326,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,232.86"
8001456375,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,232.86"
8001456376,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,232.86"
8001456411,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,232.86"
8001456285,RYANCARE FOSTERING LTD,Children and Education,"£3,232.86"
8001456311,RYANCARE FOSTERING LTD,Children and Education,"£3,232.86"
8001456319,RYANCARE FOSTERING LTD,Children and Education,"£3,232.86"
8001456421,RYANCARE FOSTERING LTD,Children and Education,"£3,232.86"
8001456450,RYANCARE FOSTERING LTD,Children and Education,"£3,232.86"
8001456446,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,232.86"
8001456270,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,232.68"
8001456370,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,232.68"
8001452104,THE SONS OF DIVINE PROVIDENCE,Temporary Accommodation,"£3,232.28"
8001452374,PARADISE HOUSE ASSOCIATION LTD,Temporary Accommodation,"£3,221.65"
8001444184,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£3,214.12"
8001446382,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£3,214.12"
8001446389,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£3,214.12"
8001456308,OUTLOOK FOSTERING SERVICES LTD,Children and Education,"£3,210.89"
8001456425,FUTURE FOSTERING LTD,Children and Education,"£3,210.71"
8001456426,FUTURE FOSTERING LTD,Children and Education,"£3,210.71"
8001452158,MAGICARE LTD,Temporary Accommodation,"£3,210.71"
8001452142,SPRINGDENE NURSING & CARE HOMES LTD,Temporary Accommodation,"£3,210.71"
8001456243,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£3,210.71"
8001456329,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£3,210.71"
8001456330,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£3,210.71"
8001456466,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£3,210.71"
8001456467,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£3,210.71"
5201102829,TRUSTMARQUE SOLUTIONS LIMITED,IT and Telecoms,"£3,209.88"
8001447243,VINEYARD (UK) SERVICES LTD,Temporary Accommodation,"£3,202.80"
8001434246,VINEYARD (UK) SERVICES LTD,Temporary Accommodation,"£3,202.79"
8001438482,MAREGO LTD,Social Care,"£3,202.50"
8001434513,QUINTUS HOUSING TRUST,Temporary Accommodation,"£3,202.28"
8001456275,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,201.86"
8001456359,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,201.86"
8001456457,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,201.86"
8001456458,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,201.86"
8001456459,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,201.86"
8001433059,MCCH SOCIETY LTD,Temporary Accommodation,"£3,201.00"
5201102238,ADAMS & SUTHERLAND LTD,People and Recruitment,"£3,200.00"
8001448622,KARTEROS LTD T/A ST MARKS DAY CENTR,Social Care,"£3,200.00"
8001448641,KARTEROS LTD T/A ST MARKS DAY CENTR,Social Care,"£3,200.00"
8001433034,MAPLE CARE AND SUPPORT SERVICES LTD,Temporary Accommodation,"£3,200.00"
8001434420,PRECIOUS HOMES LTD,Temporary Accommodation,"£3,200.00"
8001454905,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,200.00"
8001436181,ROSEDENE NURSING HOME,Temporary Accommodation,"£3,197.20"
8001433019,SOMERSET VILLA RESIDENTIAL CARE HOM,Temporary Accommodation,"£3,182.40"
5201105544,DANIEL HOBSON t/a THE RIOT ACT,Sport and Leisure,"£3,180.00"
5201105545,DANIEL HOBSON t/a THE RIOT ACT,Sport and Leisure,"£3,180.00"
8001448037,DRS CARE HOMES LTD,Temporary Accommodation,"£3,179.71"
8001456441,XCEL 2000 FOSTERCARE SERVICES LTD,Children and Education,"£3,179.71"
8001456442,XCEL 2000 FOSTERCARE SERVICES LTD,Children and Education,"£3,179.71"
1900779627,THE ENTERTAINMENT DEPARTMENT (UK) L,"Construction, Property and Fac Man","£3,179.48"
8001448281,FOCUS CARELINK LTD,Social Care,"£3,177.50"
5201105181,UK POWER NETWORKS (OPERATIONS) LTD,Public Realm,"£3,174.00"
8001456271,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,166.43"
8001456272,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,166.43"
8001456273,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,166.43"
8001456436,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,166.43"
5201102907,RJN CHEMICALS LIMITED,General,"£3,166.38"
8001456409,FOCUS ON FOSTERING LTD,Children and Education,"£3,164.30"
8001456410,FOCUS ON FOSTERING LTD,Children and Education,"£3,164.30"
8001452406,ROYAL MENCAP SOCIETY,Temporary Accommodation,"£3,162.98"
8001456299,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,162.00"
5201105503,REDACTED PERSONAL DATA,Leisure,"£3,160.70"
8001435996,MAPLE CARE AND SUPPORT SERVICES LTD,Temporary Accommodation,"£3,160.00"
5201102581,BRITISH GAS BUSINESS,Energy and Utilities,"£3,159.63"
5201105566,BOLDENS SIGNAGE SOLUTIONS,Communication,"£3,159.24"
8001456451,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,157.35"
8001456452,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,157.35"
8001456453,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,157.35"
8001456473,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,157.35"
8001448315,WESTELM HOMES LIMITED,Temporary Accommodation,"£3,153.05"
1900778753,REDACTED PERSONAL DATA,Legal,"£3,150.00"
8001447967,DRS CARE HOMES LTD,Temporary Accommodation,"£3,144.82"
8001456328,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,144.29"
8001456432,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,144.29"
8001456434,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,144.29"
8001447385,HAIL LTD,Social Care,"£3,141.32"
8001434377,SHERRINGHAM LODGE,Temporary Accommodation,"£3,140.96"
5201104728,ROYAL MAIL GROUP PLC,General,"£3,136.95"
8001434498,PRIORY GROUP LIMITED,Temporary Accommodation,"£3,136.80"
8001456245,TACT,Children and Education,"£3,131.00"
8001456279,TACT,Children and Education,"£3,131.00"
8001456282,TACT,Children and Education,"£3,131.00"
8001456283,TACT,Children and Education,"£3,131.00"
8001456348,TACT,Children and Education,"£3,131.00"
8001456357,TACT,Children and Education,"£3,131.00"
5201102530,SYPOL LIMITED,IT and Telecoms,"£3,129.00"
1900777478,REDACTED PERSONAL DATA,Legal,"£3,125.00"
8001452110,THE REGARD PARTNERSHIP LIMITED,Social Care,"£3,124.67"
1900777587,STRETTONS CLIENTS ACCOUNT,Temporary Accommodation,"£3,124.62"
1900778938,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£3,123.20"
5201102982,ACTION SPACE LONDON EVENTS,General,"£3,120.00"
1900777643,PARENTS & CHILDREN TOGETHER,Children and Education,"£3,119.88"
1900779346,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£3,119.01"
8001452349,WEST LONDON MISSION,Temporary Accommodation,"£3,118.38"
8001456260,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,110.98"
8001456261,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,110.98"
8001447909,ROSS WYLD CARE HOME,Temporary Accommodation,"£3,110.05"
8001456286,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,105.27"
8001456428,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,105.27"
5201103795,VOLKERHIGHWAYS LTD,Public Realm,"£3,105.27"
8001456475,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,105.18"
8001450501,KISHARON,Social Care,"£3,104.07"
8001447947,BELMONT HOUSE CARE HOME,Temporary Accommodation,"£3,100.00"
8001447995,BELMONT HOUSE CARE HOME,Temporary Accommodation,"£3,100.00"
8001448005,BELMONT HOUSE CARE HOME,Temporary Accommodation,"£3,100.00"
8001456302,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,100.00"
8001456303,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,100.00"
5201103832,CASABLANCA MARQUEES LTD,Communication,"£3,100.00"
8001447984,DRS CARE HOMES LTD,Temporary Accommodation,"£3,100.00"
8001456379,INTEGRATED FOSTERING SERVICES LTD,Children and Education,"£3,100.00"
8001456380,INTEGRATED FOSTERING SERVICES LTD,Children and Education,"£3,100.00"
8001447708,LANCAM NURSING HOME,Temporary Accommodation,"£3,100.00"
8001423257,LANCAM NURSING HOME,Temporary Accommodation,"£3,100.00"
8001452450,MELROSE HOUSE,Temporary Accommodation,"£3,100.00"
8001456288,NEXT STEP FOSTERING SERVICES LTD,Children and Education,"£3,100.00"
8001448096,THE BARN HOUSE,Temporary Accommodation,"£3,100.00"
8001456259,TIME FOR CHILDREN LIMITED,Children and Education,"£3,100.00"
8001448123,VINEYARD (UK) SERVICES LTD,Social Care,"£3,100.00"
8001456371,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,096.01"
5201103545,TCR TRAINING LTD,Learning and Development,"£3,090.28"
8001452082,QUEEN ANN HOUSE,Temporary Accommodation,"£3,085.61"
8001448563,PERSON CENTRED CARE HOMES DAY OPPS,Social Care,"£3,080.00"
5201105648,VOLKERHIGHWAYS LTD,Public Realm,"£3,079.60"
5201105048,VOLKERHIGHWAYS LTD,Public Realm,"£3,078.20"
8001452244,MAGICARE LTD,Temporary Accommodation,"£3,077.86"
8001448136,OURRIS RESIDENTIAL HOMES LTD,Social Care,"£3,077.86"
8001452255,ROSEVIEW CARE HOMES,Temporary Accommodation,"£3,077.86"
8001456399,RYANCARE FOSTERING LTD,Children and Education,"£3,077.86"
1900778941,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£3,074.85"
8001444581,ALLISON LODGE LIMITED,"Construction, Property and Fac Man","£3,073.28"
8001458961,INTEGRATED SERVICES PROGRAMME,Children and Education,"£3,070.80"
5201102821,REDACTED PERSONAL DATA,Leisure,"£3,067.78"
8001452379,REDACTED PERSONAL DATA,Temporary Accommodation,"£3,064.08"
8001452342,REDACTED PERSONAL DATA,Temporary Accommodation,"£3,064.00"
8001452378,REDACTED PERSONAL DATA,Temporary Accommodation,"£3,063.38"
5201102421,KEEP BRITAIN TIDY,Learning and Development,"£3,063.20"
8001447677,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£3,061.47"
8001447678,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£3,061.47"
8001447723,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£3,061.47"
8001447997,COOPERSCROFT CARE HOME,Temporary Accommodation,"£3,055.71"
8001447998,COOPERSCROFT CARE HOME,Temporary Accommodation,"£3,055.71"
8001447999,COOPERSCROFT CARE HOME,Temporary Accommodation,"£3,055.71"
8001448000,COOPERSCROFT CARE HOME,Temporary Accommodation,"£3,055.71"
8001448001,COOPERSCROFT CARE HOME,Temporary Accommodation,"£3,055.71"
8001448002,COOPERSCROFT CARE HOME,Temporary Accommodation,"£3,055.71"
8001448003,COOPERSCROFT CARE HOME,Temporary Accommodation,"£3,055.71"
8001448004,COOPERSCROFT CARE HOME,Temporary Accommodation,"£3,055.71"
8001448008,COOPERSCROFT CARE HOME,Temporary Accommodation,"£3,055.71"
8001448009,COOPERSCROFT CARE HOME,Temporary Accommodation,"£3,055.71"
8001448099,COOPERSCROFT CARE HOME,Temporary Accommodation,"£3,055.71"
8001452466,METHODIST HOMES FOR THE AGED,Temporary Accommodation,"£3,055.71"
8001456377,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,055.71"
8001456378,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,055.71"
8001436120,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£3,054.40"
1900778221,WHITTINGTON HOSPITAL NHS TRUST,General,"£3,053.19"
5201105241,UK POWER NETWORKS (OPERATIONS) LTD,Public Realm,"£3,050.00"
8001456294,KENT HOMEFINDING AND FOSTERING LTD,Children and Education,"£3,041.10"
8001456298,KENT HOMEFINDING AND FOSTERING LTD,Children and Education,"£3,041.10"
8001456412,KENT HOMEFINDING AND FOSTERING LTD,Children and Education,"£3,041.10"
8001433024,SOMERSET VILLA RESIDENTIAL CARE HOM,Temporary Accommodation,"£3,040.00"
8001447894,ROSS WYLD CARE HOME,Temporary Accommodation,"£3,039.82"
8001447676,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£3,039.32"
8001447749,BUPA CARE HOMES (ANS) LTD,Social Care,"£3,039.32"
8001439465,NAS SERVICES LTD,Children and Education,"£3,037.44"
8001450401,NAS SERVICES LTD,Children and Education,"£3,037.44"
8001456427,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,036.76"
8001456250,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,036.72"
8001456363,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,036.72"
8001456405,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,036.72"
1900778611,SCCI ALPHATRACK LTD,"Construction, Property and Fac Man","£3,036.44"
8001456354,WELLCARE FOSTERING SERVICES LIMITED,Children and Education,"£3,033.57"
8001456355,WELLCARE FOSTERING SERVICES LIMITED,Children and Education,"£3,033.57"
8001456358,WELLCARE FOSTERING SERVICES LIMITED,Children and Education,"£3,033.57"
8001452904,SEVACARE (UK) LTD,Social Care,"£3,031.72"
1900778937,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£3,029.70"
8001447651,BROOKLAND HOMES LTD,Temporary Accommodation,"£3,026.08"
1900779197,DIGNITY FUNERALS PLC,General,"£3,025.00"
8001450864,ALLISON LODGE LIMITED,Social Care,"£3,024.00"
8001447993,DRS CARE HOMES LTD,Temporary Accommodation,"£3,020.95"
8001452094,ROSEVIEW CARE HOMES,General,"£3,013.05"
8001456317,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,011.43"
8001456472,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,011.43"
8001452241,MAGICARE LTD,Temporary Accommodation,"£3,011.43"
8001452242,MAGICARE LTD,Temporary Accommodation,"£3,011.43"
8001456415,NEXUS FOSTERING LIMITED,Children and Education,"£3,011.43"
8001456416,NEXUS FOSTERING LIMITED,Children and Education,"£3,011.43"
8001456464,NEXUS FOSTERING LIMITED,Children and Education,"£3,011.43"
8001452186,PRECIOUS HOMES LTD,Temporary Accommodation,"£3,011.43"
8001456242,RYANCARE FOSTERING LTD,Children and Education,"£3,011.43"
8001448521,NEXT STEP SUPPORT LTD,Social Care,"£3,011.42"
8001456368,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,011.34"
8001456369,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,011.34"
8001456372,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,011.34"
8001434411,NAS SERVICES LTD,Social Care,"£3,007.36"
8001436109,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£3,007.24"
8001454921,SHINE PARTNERSHIPS LTD,Social Care,"£3,002.57"
8001437566,AREA 51 EDUCATION LTD,Social Care,"£3,002.00"
8001433126,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£3,000.00"
1900779571,EZER LEYOLDOS LTD,Children and Education,"£3,000.00"
5201104499,FORDHAM CONSULTING,Recruitment and People,"£3,000.00"
1900779319,HARINGEY RACE & EQUALITY COUNCIL,Recruitment and People,"£3,000.00"
1900779399,JONATHAN ROBERTS CONSULTING LTD,General,"£3,000.00"
5201104304,MAX SOLUTIONS ( ASSOCIATES ) LTD,Recruitment and People,"£3,000.00"
8001439641,NEXT STEP SUPPORT LTD,Temporary Accommodation,"£3,000.00"
8001448524,NEXT STEP SUPPORT LTD,Temporary Accommodation,"£3,000.00"
5201102482,PRP ARCHITECTS LLP,People and Recruitment,"£3,000.00"
1900778880,PUBLIC SELECT,Recruitment and People,"£3,000.00"
8001433017,SOMERSET VILLA RESIDENTIAL CARE HOM,Temporary Accommodation,"£3,000.00"
8001433023,SOMERSET VILLA RESIDENTIAL CARE HOM,Temporary Accommodation,"£3,000.00"
8001434451,SPRINGDENE NURSING & CARE HOMES LTD,Temporary Accommodation,"£3,000.00"
5201105234,THE PRINCE'S TRUST,Learning and Development,"£3,000.00"
8001454844,TWINGLOBE CARE HOMES LTD,Social Care,"£3,000.00"
8001454895,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,000.00"
8001454900,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,000.00"
8001454903,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,000.00"
8001454904,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,000.00"
8001447262,VINEYARD (UK) SERVICES LTD,Temporary Accommodation,"£3,000.00"
5201105065,VOLKERHIGHWAYS LTD,Public Realm,"£3,000.00"
8001434244,VINEYARD (UK) SERVICES LTD,Temporary Accommodation,"£2,999.99"
8001452113,NORWOOD SCHOOLS LTD,Temporary Accommodation,"£2,994.11"
8001450421,CONSENSA CARE LTD,Social Care,"£2,993.71"
8001447383,HAIL LTD,Social Care,"£2,990.72"
8001447431,HAIL LTD,Social Care,"£2,990.72"
8001433166,MILLENNIUM CARE LTD,Social Care,"£2,990.00"
8001452088,MAGICARE LTD,Temporary Accommodation,"£2,989.29"
8001452234,MAGICARE LTD,Temporary Accommodation,"£2,989.29"
8001452415,MILLENNIUM CARE LTD,Temporary Accommodation,"£2,981.58"
1900779374,HARINGEY RACE & EQUALITY COUNCIL,Recruitment and People,"£2,981.37"
5201102984,UK ASSETS LTD,"Construction, Property and Fac Man","£2,978.25"
8001456387,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£2,977.15"
5201104016,BALFOUR BEATTY WORKPLACE LTD,General,"£2,974.14"
1900779897,BOWES PARK COMMUNITY ASSOCIATION,General,"£2,968.00"
8001434396,NORTH LONDON BIKUR CHOLIM LTD,Social Care,"£2,966.96"
8001448045,WOODSIDE HOME,Temporary Accommodation,"£2,962.71"
5201104345,INDEPENDENT BUSINESS SERVICES LTD,Recruitment and People,"£2,962.00"
8001452409,METHODIST HOMES FOR THE AGED,Temporary Accommodation,"£2,961.96"
8001428078,EXTRA MILE CARE COMPANY,Social Care,"£2,960.45"
8001447263,VINEYARD (UK) SERVICES LTD,Temporary Accommodation,"£2,960.00"
8001434238,VINEYARD (UK) SERVICES LTD,Temporary Accommodation,"£2,959.99"
8001452352,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,953.86"
8001452545,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,953.86"
1900779718,LAKEHOUSE CONTRACTS LTD,"Construction, Property and Fac Man","£2,952.96"
5201103763,SWEETT (UK) LIMITED,"Construction, Property and Fac Man","£2,946.75"
1900778181,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£2,943.75"
1900778180,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£2,940.68"
8001447958,BLOSSOM COMMUNITY CARE,Temporary Accommodation,"£2,936.14"
1900779350,AMEO LIMITED,Recruitment and People,"£2,925.00"
8001434480,SPRINGDENE NURSING & CARE HOMES LTD,Temporary Accommodation,"£2,923.20"
8001434383,THE SONS OF DIVINE PROVIDENCE,Temporary Accommodation,"£2,919.48"
8001452363,JANITH HOMES LTD,Temporary Accommodation,"£2,919.40"
5201103965,UNIQUE OFFICE SOLUTIONS LTD,General,"£2,916.00"
5201105021,BALL COLEGRAVE LTD,Public Realm,"£2,912.10"
8001435986,PARADISE HOUSE ASSOCIATION LTD,Temporary Accommodation,"£2,909.88"
8001452220,THE SHIRES HOME CARE SERVICES LIMIT,Temporary Accommodation,"£2,904.25"
8001448046,WOODSIDE HOME,Temporary Accommodation,"£2,900.71"
8001434438,MAGICARE LTD,Temporary Accommodation,"£2,900.00"
8001434422,SPRINGDENE NURSING & CARE HOMES LTD,Temporary Accommodation,"£2,900.00"
8001448017,ST ALEX LTD,Temporary Accommodation,"£2,898.50"
5201104197,B & L COACHES,Travel,"£2,891.70"
5201102774,REDACTED PERSONAL DATA,Leisure,"£2,885.25"
8001447670,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,879.90"
