Transaction,Vendor,Category,  Amount  
8001495826,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,321.42"
8001496887,SCIMITAR CARE HOTELS PLC,Temporary Accommodation,"£3,321.42"
8001496807,MAPLE CARE AND SUPPORT SERVICES LTD,Temporary Accommodation,"£3,321.42"
8001495821,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,321.42"
8001495842,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,321.42"
8001496913,DRS CARE HOMES LTD,Temporary Accommodation,"£3,321.42"
8001496914,DRS CARE HOMES LTD,Temporary Accommodation,"£3,321.42"
8001495823,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,321.42"
8001495968,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,317.00"
8001495980,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,317.00"
8001495960,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,317.00"
1900784413,ALLFORCARE,General,"£3,316.00"
1900784414,ALLFORCARE,General,"£3,316.00"
8001495988,GREATER LONDON FOSTERING LTD,Children and Education,"£3,315.58"
8001495987,GREATER LONDON FOSTERING LTD,Children and Education,"£3,315.58"
8001495862,GREATER LONDON FOSTERING LTD,Children and Education,"£3,315.58"
8001495863,GREATER LONDON FOSTERING LTD,Children and Education,"£3,315.58"
8001495861,GREATER LONDON FOSTERING LTD,Children and Education,"£3,315.45"
8001495817,GREATER LONDON FOSTERING LTD,Children and Education,"£3,315.45"
5201110808,UNITED GUARDING SERVICES LTD,General,"£3,309.11"
8001488301,GENEVA ROAD LTD,Social care,"£3,306.21"
8001495893,CHILDREN FIRST FOSTERING AGENCY LTD,Children and Education,"£3,303.41"
8001495894,CHILDREN FIRST FOSTERING AGENCY LTD,Children and Education,"£3,303.41"
8001478587,BARCHESTER HEALTHCARE T/A RHIWLAS,Temporary Accommodation,"£3,291.15"
1900783042,PERFORMING RIGHT SOCIETY LTD,Sport and Leisure,"£3,283.32"
5201108954,PACE FUELCARE LTD,Energy and Utilities,"£3,279.50"
8001479384,CONNIFIERS CARE LIMITED,Temporary Accommodation,"£3,278.57"
8001479366,CONNIFIERS CARE LIMITED,Temporary Accommodation,"£3,278.57"
8001495881,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,277.14"
8001495851,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,277.14"
8001495812,FIVE RIVERS CHILD CARE LTD,Children and Education,"£3,277.14"
8001495793,FIVE RIVERS CHILD CARE LTD,Children and Education,"£3,277.14"
8001495794,FIVE RIVERS CHILD CARE LTD,Children and Education,"£3,277.14"
8001495853,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,277.14"
8001495854,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,277.14"
8001495852,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,277.14"
1900783660,DIGNITY FUNERALS PLC,General,"£3,275.00"
1900783736,CLIFFORD DEVLIN LTD,"Construction, Property and Fac Man","£3,275.00"
8001481917,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£3,272.57"
8001495975,LINK FOSTERING AGENCY LIMITED,Children and Education,"£3,270.73"
8001497553,UNIFIED CARE LTD,Temporary Accommodation,"£3,268.90"
1900783864,PERSON CENTRED CARE HOMES DAY OPPS,General,"£3,264.00"
8001477308,SOMERSET VILLA RESIDENTIAL CARE HOM,Temporary Accommodation,"£3,257.14"
8001496001,ALLIANCE FOSTER CARE LIMITED,Children and Education,"£3,255.00"
8001495995,HORIZON FOSTERING SERVICES LTD,Children and Education,"£3,255.00"
8001495958,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,255.00"
8001495989,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,255.00"
8001496003,HORIZON FOSTERING SERVICES LTD,Children and Education,"£3,255.00"
8001496863,CHITIMALI LOCUM MEDICAL LIMITED,Temporary Accommodation,"£3,254.56"
8001495805,GREATER LONDON FOSTERING LTD,Children and Education,"£3,254.38"
8001486721,VINEYARD (UK) SERVICES LTD,Social care,"£3,250.60"
1900783047,AMEO LIMITED,People and Recruitment,"£3,250.00"
1900783048,AMEO LIMITED,People and Recruitment,"£3,250.00"
1900784238,AMEO LIMITED,People and Recruitment,"£3,250.00"
8001479422,WOODSIDE HOME,Temporary Accommodation,"£3,248.57"
8001495926,ACORN FOSTERING SERVICES LIMITED,Children and Education,"£3,241.72"
8001472334,VENETIA RESIDENTIAL CARE HOME,Temporary Accommodation,"£3,240.00"
8001495831,RYANCARE FOSTERING LTD,Children and Education,"£3,232.99"
8001495856,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,232.86"
8001495934,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,232.86"
8001496011,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,232.86"
8001495965,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,232.86"
8001495941,RYANCARE FOSTERING LTD,Children and Education,"£3,232.86"
8001496015,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,232.86"
8001495949,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,232.86"
8001495816,RYANCARE FOSTERING LTD,Children and Education,"£3,232.86"
8001495849,RYANCARE FOSTERING LTD,Children and Education,"£3,232.86"
8001495841,RYANCARE FOSTERING LTD,Children and Education,"£3,232.86"
8001495931,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,232.86"
8001495911,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,232.86"
8001495973,HILLCREST CARE SERVICES LTD,Children and Education,"£3,232.86"
8001496014,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,232.86"
8001495779,HILLCREST CARE SERVICES LTD,Children and Education,"£3,232.86"
8001496012,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,232.86"
8001495969,RYANCARE FOSTERING LTD,Children and Education,"£3,232.86"
8001496018,FOSTERING OUTCOMES LTD,Children and Education,"£3,232.68"
5201108476,HOBART UK,Food and Drink,"£3,227.00"
8001481907,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£3,222.04"
8001498496,PARADISE HOUSE ASSOCIATION LTD,Temporary Accommodation,"£3,221.65"
8001478638,NAS SERVICES LTD,Social care,"£3,219.05"
8001492568,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,214.29"
8001477301,SOMERSET VILLA RESIDENTIAL CARE HOM,Temporary Accommodation,"£3,214.29"
8001478676,SPRINGDENE NURSING & CARE HOMES LTD,Temporary Accommodation,"£3,214.29"
8001492580,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,214.29"
8001479505,DRS CARE HOMES LTD,Temporary Accommodation,"£3,214.29"
8001492582,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,214.29"
8001479493,DRS CARE HOMES LTD,Temporary Accommodation,"£3,214.29"
8001492583,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,214.29"
8001479425,DRS CARE HOMES LTD,Temporary Accommodation,"£3,214.29"
8001479446,DRS CARE HOMES LTD,Temporary Accommodation,"£3,214.29"
8001479441,DRS CARE HOMES LTD,Temporary Accommodation,"£3,214.29"
8001477307,SOMERSET VILLA RESIDENTIAL CARE HOM,Temporary Accommodation,"£3,214.29"
8001492575,TWINGLOBE CARE HOMES LTD,Social care,"£3,214.29"
8001479466,SCIMITAR CARE HOTELS PLC,Temporary Accommodation,"£3,214.29"
8001477405,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£3,214.29"
8001492523,TWINGLOBE CARE HOMES LTD,Social care,"£3,214.29"
8001492590,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,214.29"
8001479492,DRS CARE HOMES LTD,Temporary Accommodation,"£3,214.29"
8001479502,DRS CARE HOMES LTD,Temporary Accommodation,"£3,214.29"
8001492573,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,214.29"
8001492571,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,214.29"
8001495838,OUTLOOK FOSTERING SERVICES LTD,Children and Education,"£3,210.90"
8001495945,FUTURE FOSTERING LTD,Children and Education,"£3,210.72"
8001495860,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£3,210.72"
8001495946,FUTURE FOSTERING LTD,Children and Education,"£3,210.72"
8001495771,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£3,210.72"
8001495986,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£3,210.72"
8001495859,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£3,210.72"
8001495985,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£3,210.72"
5201107962,ROYAL MAIL GROUP PLC,General,"£3,210.11"
8001486703,VINEYARD (UK) SERVICES LTD,Temporary Accommodation,"£3,202.80"
8001495977,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,201.86"
8001495976,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,201.86"
8001495806,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,201.86"
8001495978,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,201.86"
8001495889,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,201.86"
8001493901,KARTEROS LTD T/A ST MARKS DAY CENTR,Social care,"£3,200.00"
8001493841,KARTEROS LTD T/A ST MARKS DAY CENTR,Social care,"£3,200.00"
1900782622,S. ROBBINS BUILDING CONTRACTORS,"Construction, Property and Fac Man","£3,200.00"
8001495993,FOCUS ON FOSTERING LTD,Children and Education,"£3,198.89"
8001480750,MAGICARE LTD,Temporary Accommodation,"£3,194.15"
1900783787,SQUIBB GROUP LTD,"Construction, Property and Fac Man","£3,192.20"
200334699,KURDISH COMMUNITY CENTRE,Social care,"£3,189.68"
5201109497,CGI IT UK LIMITED,IT and Telecoms,"£3,182.94"
8001495961,XCEL 2000 FOSTERCARE SERVICES LTD,Children and Education,"£3,179.72"
8001495962,XCEL 2000 FOSTERCARE SERVICES LTD,Children and Education,"£3,179.72"
8001496831,DRS CARE HOMES LTD,Temporary Accommodation,"£3,179.72"
8001478623,NORTH LONDON BIKUR CHOLIM LTD,Social care,"£3,178.89"
5201109210,ROYAL MAIL GROUP PLC,General,"£3,177.84"
8001495802,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,166.42"
8001495804,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,166.42"
8001495956,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,166.42"
8001495803,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,166.42"
8001472299,UNIFIED CARE LTD,Temporary Accommodation,"£3,164.41"
8001495929,FOCUS ON FOSTERING LTD,Children and Education,"£3,164.30"
8001495930,FOCUS ON FOSTERING LTD,Children and Education,"£3,164.30"
8001498527,ROYAL MENCAP SOCIETY,Temporary Accommodation,"£3,162.96"
8001496007,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,162.00"
8001495829,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,162.00"
8001496006,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,162.00"
8001496005,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,162.00"
8001495971,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,157.35"
8001495970,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,157.35"
8001495992,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,157.35"
8001495972,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,157.35"
8001497514,WESTELM HOMES LIMITED,Temporary Accommodation,"£3,153.06"
1900783883,AMEO LIMITED,People and Recruitment,"£3,150.00"
1900783882,AMEO LIMITED,People and Recruitment,"£3,150.00"
1900783884,AMEO LIMITED,People and Recruitment,"£3,150.00"
1900783876,AMEO LIMITED,People and Recruitment,"£3,150.00"
8001479442,CHITIMALI LOCUM MEDICAL LIMITED,Temporary Accommodation,"£3,149.57"
8001496763,DRS CARE HOMES LTD,Temporary Accommodation,"£3,144.82"
8001495952,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,144.28"
8001495954,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,144.28"
8001495858,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,144.28"
8001489401,PERSON CENTRED CARE HOMES DAY OPPS,Social care,"£3,132.00"
8001495814,TACT,Children and Education,"£3,131.00"
8001495810,TACT,Children and Education,"£3,131.00"
8001495777,TACT,Children and Education,"£3,131.00"
8001495878,TACT,Children and Education,"£3,131.00"
8001495813,TACT,Children and Education,"£3,131.00"
8001495887,TACT,Children and Education,"£3,131.00"
8001478612,THE SONS OF DIVINE PROVIDENCE,Temporary Accommodation,"£3,128.01"
8001478703,SPRINGDENE NURSING & CARE HOMES LTD,Temporary Accommodation,"£3,124.45"
8001498468,WEST LONDON MISSION,Temporary Accommodation,"£3,118.37"
8001477257,PARADISE HOUSE ASSOCIATION LTD,Temporary Accommodation,"£3,117.73"
8001497042,THE REGARD PARTNERSHIP LIMITED,Social care,"£3,114.61"
8001495791,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,110.98"
8001495792,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,110.98"
8001496706,ROSS WYLD CARE HOME,Temporary Accommodation,"£3,110.05"
8001491581,VINEYARD (UK) SERVICES LTD,Temporary Accommodation,"£3,107.14"
8001478649,SPRINGDENE NURSING & CARE HOMES LTD,Temporary Accommodation,"£3,107.14"
8001495948,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,105.27"
8001496013,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,105.19"
8001496010,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,105.19"
8001496025,GREATER LONDON FOSTERING LTD,Children and Education,"£3,101.67"
8001495900,INTEGRATED FOSTERING SERVICES LTD,Children and Education,"£3,100.00"
8001498567,MELROSE HOUSE,Temporary Accommodation,"£3,100.00"
8001495901,INTEGRATED FOSTERING SERVICES LTD,Children and Education,"£3,100.00"
8001496890,THE BARN HOUSE,Temporary Accommodation,"£3,100.00"
8001495832,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,100.00"
8001495871,HILLCREST CARE SERVICES LTD,Children and Education,"£3,100.00"
8001496799,BELMONT HOUSE CARE HOME,Temporary Accommodation,"£3,100.00"
8001496916,VINEYARD (UK) SERVICES LTD,Social care,"£3,100.00"
8001496789,BELMONT HOUSE CARE HOME,Temporary Accommodation,"£3,100.00"
8001496743,BELMONT HOUSE CARE HOME,Temporary Accommodation,"£3,100.00"
8001495790,TIME FOR CHILDREN LIMITED,Children and Education,"£3,100.00"
8001495818,NEXT STEP FOSTERING SERVICES LTD,Children and Education,"£3,100.00"
8001495833,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,100.00"
8001495997,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,095.58"
8001495998,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,095.58"
1900784335,BOWES PARK COMMUNITY ASSOCIATION,"Construction, Property and Fac Man","£3,088.22"
8001482043,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£3,087.16"
200334667,HORNSEY HOUSING TRUST,Social care,"£3,086.72"
8001483762,EXTRA MILE CARE COMPANY,Social care,"£3,083.13"
8001484829,OASIS CARE & TRAINING AGENCY,Social care,"£3,080.00"
8001495919,RYANCARE FOSTERING LTD,Children and Education,"£3,077.86"
8001479410,DRS CARE HOMES LTD,Temporary Accommodation,"£3,077.14"
8001482010,NEW CENTURY CARE (FINCHLEY) LTD,Temporary Accommodation,"£3,069.85"
8001498501,REDACTED PERSONAL DATA,Temporary Accommodation,"£3,064.09"
8001498462,REDACTED PERSONAL DATA,Temporary Accommodation,"£3,063.99"
1900783954,PREMIER CAREWAITING LTD,General,"£3,063.48"
1900782529,PREMIER CAREWAITING LTD,General,"£3,063.48"
8001498500,REDACTED PERSONAL DATA,Temporary Accommodation,"£3,063.37"
8001477288,ROYAL MENCAP SOCIETY,Temporary Accommodation,"£3,060.95"
8001497589,ST LUCY LODGE,Temporary Accommodation,"£3,055.72"
8001496793,COOPERSCROFT CARE HOME,Temporary Accommodation,"£3,055.72"
8001496803,COOPERSCROFT CARE HOME,Temporary Accommodation,"£3,055.72"
8001496795,COOPERSCROFT CARE HOME,Temporary Accommodation,"£3,055.72"
8001496791,COOPERSCROFT CARE HOME,Temporary Accommodation,"£3,055.72"
8001495899,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,055.72"
8001495898,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,055.72"
8001496796,COOPERSCROFT CARE HOME,Temporary Accommodation,"£3,055.72"
8001496802,COOPERSCROFT CARE HOME,Temporary Accommodation,"£3,055.72"
8001496792,COOPERSCROFT CARE HOME,Temporary Accommodation,"£3,055.72"
8001496794,COOPERSCROFT CARE HOME,Temporary Accommodation,"£3,055.72"
8001498583,METHODIST HOMES FOR THE AGED,Temporary Accommodation,"£3,055.72"
8001496893,COOPERSCROFT CARE HOME,Temporary Accommodation,"£3,055.72"
8001496798,COOPERSCROFT CARE HOME,Temporary Accommodation,"£3,055.72"
8001496797,COOPERSCROFT CARE HOME,Temporary Accommodation,"£3,055.72"
8001472254,WESTELM HOMES LIMITED,Temporary Accommodation,"£3,051.34"
8001479342,DRS CARE HOMES LTD,Temporary Accommodation,"£3,043.37"
8001495932,KENT HOMEFINDING AND FOSTERING LTD,Children and Education,"£3,041.10"
8001495824,KENT HOMEFINDING AND FOSTERING LTD,Children and Education,"£3,041.10"
8001495828,KENT HOMEFINDING AND FOSTERING LTD,Children and Education,"£3,041.10"
8001496691,ROSS WYLD CARE HOME,Temporary Accommodation,"£3,039.81"
8001495947,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,036.76"
8001495925,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,036.71"
8001495782,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,036.71"
8001495891,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,036.71"
8001495888,WELLCARE FOSTERING SERVICES LIMITED,Children and Education,"£3,033.58"
8001495885,WELLCARE FOSTERING SERVICES LIMITED,Children and Education,"£3,033.58"
8001495884,WELLCARE FOSTERING SERVICES LIMITED,Children and Education,"£3,033.58"
8001488115,SEVACARE (UK) LTD,Social care,"£3,031.72"
8001482381,SEVACARE (UK) LTD,Social care,"£3,031.72"
8001478618,THE REGARD PARTNERSHIP LIMITED,Social care,"£3,023.87"
1900782768,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£3,023.08"
8001477228,WEST LONDON MISSION,Temporary Accommodation,"£3,017.79"
8001496787,DRS CARE HOMES LTD,Temporary Accommodation,"£3,016.74"
8001477161,THE REGARD PARTNERSHIP LIMITED,Social care,"£3,014.14"
8001495847,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,011.42"
8001495983,NEXUS FOSTERING LIMITED,Children and Education,"£3,011.42"
8001495991,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,011.42"
8001495770,RYANCARE FOSTERING LTD,Children and Education,"£3,011.42"
8001495936,NEXUS FOSTERING LIMITED,Children and Education,"£3,011.42"
8001495935,NEXUS FOSTERING LIMITED,Children and Education,"£3,011.42"
8001495895,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,011.34"
8001496019,FOSTERING OUTCOMES LTD,Children and Education,"£3,011.34"
8001495775,FOSTERING OUTCOMES LTD,Children and Education,"£3,011.34"
8001479285,ROSS WYLD CARE HOME,Temporary Accommodation,"£3,009.73"
1900784341,BRITISH GAS BUSINESS,"Construction, Property and Fac Man","£3,007.37"
8001496961,SHINE PARTNERSHIPS LTD,Social care,"£3,002.57"
8001493881,ST ALEX LTD,Temporary Accommodation,"£3,002.16"
8001488182,NEXT STEP SUPPORT LTD,Temporary Accommodation,"£3,000.00"
8001486684,VINEYARD (UK) SERVICES LTD,Temporary Accommodation,"£3,000.00"
8001479495,VINEYARD (UK) SERVICES LTD,Social care,"£3,000.00"
8001493741,NEXT STEP SUPPORT LTD,Temporary Accommodation,"£3,000.00"
8001479369,BELMONT HOUSE CARE HOME,Temporary Accommodation,"£3,000.00"
8001479469,THE BARN HOUSE,Temporary Accommodation,"£3,000.00"
8001479379,BELMONT HOUSE CARE HOME,Temporary Accommodation,"£3,000.00"
8001482001,LANCAM NURSING HOME,Temporary Accommodation,"£3,000.00"
8001479322,BELMONT HOUSE CARE HOME,Temporary Accommodation,"£3,000.00"
8001477331,MELROSE HOUSE,Temporary Accommodation,"£3,000.00"
8001492584,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,000.00"
8001497067,CONSENSA CARE LTD,Social care,"£2,993.71"
8001496017,RYANCARE FOSTERING LTD,Children and Education,"£2,989.28"
8001478593,QUEEN ANN HOUSE,Temporary Accommodation,"£2,986.07"
8001498536,MILLENNIUM CARE LTD,Temporary Accommodation,"£2,981.58"
8001492553,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001492565,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001492557,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001492531,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001492521,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001492532,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001492555,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001492533,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001492562,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001492535,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001492569,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001492536,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001492527,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001492537,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001492554,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001492538,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001492556,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001492539,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001492560,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001492540,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001492564,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001492545,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001492567,TWINGLOBE CARE HOMES LTD,Social care,"£2,978.57"
8001492546,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001478747,MAGICARE LTD,Temporary Accommodation,"£2,978.57"
8001478758,ROSEVIEW CARE HOMES,Temporary Accommodation,"£2,978.57"
8001492522,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001492548,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001492552,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001492547,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001492550,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001495908,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£2,977.16"
8001484281,EXTRA MILE CARE COMPANY,Social care,"£2,975.47"
8001491601,ST ALEX LTD,Temporary Accommodation,"£2,975.00"
8001493862,ST ALEX LTD,Temporary Accommodation,"£2,975.00"
8001490248,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,971.43"
8001484361,EXTRA MILE CARE COMPANY,Social care,"£2,968.94"
1900783474,REDACTED PERSONAL DATA,People and Recruitment,"£2,966.17"
1900783561,TURKISH CYPRIOT COMMUNITY ASSN.,General,"£2,965.64"
8001477262,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,965.24"
8001477221,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,965.16"
8001477261,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,964.56"
8001496838,WOODSIDE HOME,Temporary Accommodation,"£2,962.72"
8001492570,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,962.71"
8001481971,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£2,962.71"
8001482011,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£2,962.71"
8001481972,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£2,962.71"
8001498530,METHODIST HOMES FOR THE AGED,Temporary Accommodation,"£2,961.97"
8001486685,VINEYARD (UK) SERVICES LTD,Temporary Accommodation,"£2,960.00"
5201110308,HARINGEY RACE & EQUALITY COUNCIL,Communication,"£2,959.00"
8001477347,METHODIST HOMES FOR THE AGED,Temporary Accommodation,"£2,957.14"
8001479374,COOPERSCROFT CARE HOME,Temporary Accommodation,"£2,957.14"
8001479373,COOPERSCROFT CARE HOME,Temporary Accommodation,"£2,957.14"
8001479376,COOPERSCROFT CARE HOME,Temporary Accommodation,"£2,957.14"
8001479382,COOPERSCROFT CARE HOME,Temporary Accommodation,"£2,957.14"
8001479377,COOPERSCROFT CARE HOME,Temporary Accommodation,"£2,957.14"
8001479378,COOPERSCROFT CARE HOME,Temporary Accommodation,"£2,957.14"
8001479375,COOPERSCROFT CARE HOME,Temporary Accommodation,"£2,957.14"
8001479472,COOPERSCROFT CARE HOME,Temporary Accommodation,"£2,957.14"
8001479383,COOPERSCROFT CARE HOME,Temporary Accommodation,"£2,957.14"
8001479372,COOPERSCROFT CARE HOME,Temporary Accommodation,"£2,957.14"
8001479371,COOPERSCROFT CARE HOME,Temporary Accommodation,"£2,957.14"
8001498471,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,953.86"
8001498651,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,953.86"
1900784355,TRANSPORT TRADING LTD,Travel,"£2,950.50"
8001479270,ROSS WYLD CARE HOME,Temporary Accommodation,"£2,941.76"
8001482031,BUPA CARE HOMES (ANS) LTD,Social care,"£2,941.28"
8001481970,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,941.28"
8001485082,PREMIER CAREWAITING LTD,Social care,"£2,940.00"
8001496754,BLOSSOM COMMUNITY CARE,Temporary Accommodation,"£2,936.14"
5201111097,TNT POST LONDON LTD,General,"£2,933.94"
8001481946,BROOKLAND HOMES LTD,Temporary Accommodation,"£2,928.47"
1900783459,CARSTAIRS PSYCHOLOGICAL ASSOCIATES,Legal,"£2,925.00"
8001479367,DRS CARE HOMES LTD,Temporary Accommodation,"£2,920.38"
8001498485,JANITH HOMES LTD,Temporary Accommodation,"£2,919.40"
5201110663,GREATER LONDON AUTHORITY,Public Realm,"£2,916.67"
8001478743,MAGICARE LTD,Temporary Accommodation,"£2,914.29"
8001478690,PRECIOUS HOMES LTD,Temporary Accommodation,"£2,914.29"
8001478744,MAGICARE LTD,Temporary Accommodation,"£2,914.29"
8001478362,SHINE PARTNERSHIPS LTD,Social care,"£2,905.71"
8001496839,WOODSIDE HOME,Temporary Accommodation,"£2,900.72"
8001496811,ST ALEX LTD,Temporary Accommodation,"£2,898.50"
