Transaction,Vendor,Category,Amount
5201100638,MIDLAND FORESTRY LTD,Public Realm,"£1,714.71"
1900776990,REDACTED PERSONAL DATA,General,"£1,711.77"
1900777061,DVIP,Legal,"£1,710.00"
8001432546,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,708.68"
8001419742,BROADREACH HOUSE,Social Care,"£1,708.57"
8001424501,ARAN HOMES LIMITED,Temporary Accommodation,"£1,707.00"
8001432602,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,706.68"
8001422400,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,705.00"
8001422397,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man","£1,705.00"
5201100059,REDACTED PERSONAL DATA,Leisure,"£1,702.35"
5201100243,NORTHGATE INFORMATION SOLUTIONS,IT and Telecoms,"£1,700.00"
8001429529,SEVACARE (UK) LTD,Social Care,"£1,697.08"
5201101987,NPS LONDON LTD,"Construction, Property and Fac Man","£1,695.74"
1900775674,KENDALL & SONS LTD,"Construction, Property and Fac Man","£1,694.00"
1900776419,PREMIER CAREWAITING LTD,General,"£1,693.25"
8001369783,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,686.40"
8001430986,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,686.40"
8001432003,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,686.40"
8001432105,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,686.40"
8001423209,NORTHLEACH COURT,Temporary Accommodation,"£1,686.09"
8001429162,HEARTWOOD OUTREACH SERVICES LTD,"Construction, Property and Fac Man","£1,682.86"
8001429425,HEARTWOOD OUTREACH SERVICES LTD,"Construction, Property and Fac Man","£1,682.86"
8001434261,RENAISSANCE PERSONNEL LIMITED,Social Care,"£1,682.80"
8001434318,EXTRA MILE CARE COMPANY,Social Care,"£1,680.27"
8001423882,DRS CARE HOMES LTD,Temporary Accommodation,"£1,680.00"
8001423883,DRS CARE HOMES LTD,Temporary Accommodation,"£1,680.00"
8001423884,DRS CARE HOMES LTD,Temporary Accommodation,"£1,680.00"
8001423901,DRS CARE HOMES LTD,Temporary Accommodation,"£1,680.00"
8001428633,DRS CARE HOMES LTD,Temporary Accommodation,"£1,680.00"
8001428636,DRS CARE HOMES LTD,Temporary Accommodation,"£1,680.00"
8001432532,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,674.84"
1900775580,VEOLIA ES (UK) LTD,Public Realm,"£1,674.00"
1900775888,VEOLIA ES (UK) LTD,Public Realm,"£1,674.00"
1900775211,THE EWING FOUNDATION,Children and Education,"£1,673.80"
1900775213,LEA VALLEY PRIMARY SCHOOL,Children and Education,"£1,670.00"
8001432648,CEDAR GARDENS CARE LTD,Temporary Accommodation,"£1,663.20"
1900776529,XEROX (UK) LTD,General,"£1,661.14"
5201101418,NORTHGATE SOLAR CONTROLS,Communication,"£1,660.00"
1900775882,DAMOVO UK LIMITED,IT and Telecoms,"£1,657.98"
1900776290,BT PAYMENT SERVICES LTD,IT and Telecoms,"£1,656.48"
8001423197,LIFE STYLE CARE (2011) PLC,Temporary Accommodation,"£1,655.41"
1900775480,INDEPENDENT BUSINESS SERVICES LTD,Recruitment and People,"£1,652.00"
8001431763,HAIL LTD,Social Care,"£1,649.48"
8001425121,TURKISH CYPRIOT COMMUNITY ASSN.,Social Care,"£1,647.58"
8001428666,TURKISH CYPRIOT COMMUNITY ASSN.,Social Care,"£1,647.55"
8001432540,THE DAVID LEWIS CENTRE,Social Care,"£1,647.20"
5201101177,XEROX (UK) LTD,IT and Telecoms,"£1,646.72"
8001425982,SATELLITE CONSORTIUM LIMITED,Social Care,"£1,645.23"
8001429514,SEVACARE (UK) LTD,Social Care,"£1,643.68"
8001428306,LONDON CARE PLC,Social Care,"£1,643.58"
1900777033,CHRISTOPHER HOUSE (LONDON) LTD,Temporary Accommodation,"£1,643.00"
8001435481,GREATER LONDON FOSTERING LTD,Children and Education,"£1,636.39"
8001435305,ONE HOUSING GROUP LTD,Social Care,"£1,634.49"
1900775111,REDACTED PERSONAL DATA,General,"£1,634.21"
8001429462,SEVACARE (UK) LTD,Social Care,"£1,633.20"
8001431004,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,632.00"
8001431649,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,632.00"
5201100781,FRONTLINE TRAINING,Learning and Development,"£1,632.00"
1900776954,OFFICE OF COMMUNICATIONS,IT and Telecoms,"£1,630.00"
1900775989,FORENSIC PATHOLOGY OPINION LTD,General,"£1,628.80"
8001429698,SEVACARE (UK) LTD,Social Care,"£1,626.06"
1900776540,THE MENTAL HEALTH FOUNDATION,General,"£1,625.00"
8001428109,LONDON CARE PLC,Social Care,"£1,624.88"
5201101807,ORANGE PCS LTD,IT and Telecoms,"£1,620.00"
8001423175,LITTLE SISTERS OF THE POOR,Temporary Accommodation,"£1,619.97"
8001432788,WOODSIDE HOME,Temporary Accommodation,"£1,619.16"
200332110,CYPRIOT COMMUNITY CENTRE,Social Care,"£1,617.72"
8001423190,AGUDAS ISRAEL HOUSING ASSOCIAT LTD,Temporary Accommodation,"£1,617.19"
5201101290,REDACTED PERSONAL DATA,Leisure,"£1,614.46"
8001432368,VENETIA RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,613.36"
8001428862,SILVER BIRCH CARE LTD,"Construction, Property and Fac Man","£1,613.24"
8001420401,SILVER BIRCH CARE LTD,"Construction, Property and Fac Man","£1,612.62"
1900776889,CIRCLE OF CARE SERVICE LTD,General,"£1,612.00"
1900776890,CIRCLE OF CARE SERVICE LTD,General,"£1,612.00"
8001428885,SILVER BIRCH CARE LTD,"Construction, Property and Fac Man","£1,611.69"
8001432386,WATERFALL HOUSE LTD,Temporary Accommodation,"£1,607.76"
8001431084,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£1,607.14"
5201100461,CLUB ANAND,Social Care,"£1,600.00"
8001428623,DEVELOPMENT & LEARNING OPPORTUNITIE,Social Care,"£1,600.00"
1900775539,REDACTED PERSONAL DATA,Legal,"£1,600.00"
8001434313,MAPLE CARE AND SUPPORT SERVICES LTD,Temporary Accommodation,"£1,599.92"
5200975357,SILVER BIRCH CARE LTD,Temporary Accommodation,"£1,599.60"
200332623,CYPRIOT COMMUNITY CENTRE,Social Care,"£1,599.20"
5201099541,ROYAL MAIL GROUP PLC,General,"£1,598.21"
8001432527,CAMDEN LODGE,Temporary Accommodation,"£1,597.64"
5201100675,PURDY CONTRACTS LTD,"Construction, Property and Fac Man","£1,596.90"
5201099442,BRITISH GAS BUSINESS,Energy and Utilities,"£1,595.53"
8001432525,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,592.64"
5201101289,REDACTED PERSONAL DATA,Leisure,"£1,591.30"
5201100767,REDACTED PERSONAL DATA,Recruitment and People,"£1,590.00"
8001428197,LONDON CARE PLC,Social Care,"£1,589.12"
8001432714,TORRINGTON HOMES,Temporary Accommodation,"£1,583.36"
5201099271,CROWN PROMOTIONS & REMOVALS LTD,General,"£1,579.20"
8001426821,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£1,578.83"
5201099740,REDACTED PERSONAL DATA,Leisure,"£1,578.40"
8001418141,INDEPENDENT PLUS LTD,"Construction, Property and Fac Man","£1,572.14"
8001423302,MAGICARE LTD,Social Care,"£1,562.92"
8001432383,THE TUDORS RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,562.88"
5201100797,FRONTLINE STAFFING LTD,Recruitment and People,"£1,560.24"
5201100799,FRONTLINE STAFFING LTD,Recruitment and People,"£1,560.24"
5201100801,FRONTLINE STAFFING LTD,Recruitment and People,"£1,560.24"
1900776703,LONDON CARE PLC,General,"£1,558.88"
1900776720,LONDON CARE PLC,General,"£1,558.88"
8001434349,EXTRA MILE CARE COMPANY,Social Care,"£1,556.86"
8001423146,BUPA CARE HOMES (CFCHOMES) LTD,Temporary Accommodation,"£1,555.68"
8001435567,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£1,553.57"
8001435568,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£1,553.57"
8001435569,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£1,553.57"
1900776149,PEARSON EDUCATION LIMITED,General,"£1,553.50"
8001426421,ALLISON LODGE LIMITED,"Construction, Property and Fac Man","£1,550.00"
8001426422,ALLISON LODGE LIMITED,"Construction, Property and Fac Man","£1,550.00"
1900776880,CIRCLE OF CARE SERVICE LTD,General,"£1,547.00"
1900776546,ST LUCY LODGE,Social Care,"£1,545.79"
1900776549,ST LUCY LODGE,Social Care,"£1,545.79"
8001434268,HOFFMANN FOUNDATION FOR AUTISM,Social Care,"£1,545.00"
8001434279,HOFFMANN FOUNDATION FOR AUTISM,Social Care,"£1,545.00"
8001434348,EXTRA MILE CARE COMPANY,Social Care,"£1,544.84"
8001434339,EXTRA MILE CARE COMPANY,Social Care,"£1,544.83"
8001434270,HOFFMANN FOUNDATION FOR AUTISM,"Construction, Property and Fac Man","£1,543.68"
5201100339,RUBUS SERVICES LTD,General,"£1,540.00"
5201101296,REDACTED PERSONAL DATA,Leisure,"£1,537.73"
1900776883,CIRCLE OF CARE SERVICE LTD,General,"£1,536.00"
1900776884,CIRCLE OF CARE SERVICE LTD,General,"£1,536.00"
1900776886,CIRCLE OF CARE SERVICE LTD,General,"£1,536.00"
8001424542,ARAN HOMES LIMITED,Social Care,"£1,534.00"
8001410582,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,533.88"
8001415381,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,533.57"
5201101408,PROPEST BIRD CONTROL LTD,Public Realm,"£1,530.00"
8001432378,VENETIA RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,529.32"
8001430701,SENSE,Social Care,"£1,525.87"
200332071,ASRA GREATER LONDON HOUSING ASSOCIA,Social Care,"£1,525.44"
200332584,ASRA GREATER LONDON HOUSING ASSOCIA,Social Care,"£1,525.44"
8001432805,DR FRENCH MEMORIAL HOME LTD,Temporary Accommodation,"£1,523.26"
8001432445,ST MUNGOS COMMUNITY HOUSING ASSOCIA,Temporary Accommodation,"£1,523.20"
8001430143,MIG HOUSE RESIDENTIAL CARE HOME LTD,Temporary Accommodation,"£1,520.00"
8001429423,HEARTWOOD OUTREACH SERVICES LTD,"Construction, Property and Fac Man","£1,519.99"
1900776108,CHRISTOPHER HOUSE (LONDON) LTD,Temporary Accommodation,"£1,519.00"
1900776109,CHRISTOPHER HOUSE (LONDON) LTD,Temporary Accommodation,"£1,519.00"
5201099924,NORTHGATE INFORMATION SOLUTIONS,IT and Telecoms,"£1,518.17"
8001428436,DILIGENT CARE SERVICES LTD,Social Care,"£1,512.55"
8001426523,ST ALEX LTD,Social Care,"£1,512.00"
8001428628,ST ALEX LTD,Social Care,"£1,512.00"
8001426842,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£1,509.39"
5201101093,UK POWER NETWORKS (OPERATIONS) LTD,Public Realm,"£1,509.00"
1900776172,HOMES FOR HARINGEY LIMITED,General,"£1,507.50"
5201101163,XEROX (UK) LTD,IT and Telecoms,"£1,503.26"
200332136,MARCUS & MARCUS LTD,Social Care,"£1,501.90"
200332649,MARCUS & MARCUS LTD,Social Care,"£1,501.90"
8001423176,FIVE ACRES NURSING HOME LTD,Temporary Accommodation,"£1,501.74"
1900775773,REDACTED PERSONAL DATA,General,"£1,500.00"
1900775596,REDACTED PERSONAL DATA,General,"£1,500.00"
5201099508,ALLEN LANE LTD,Finance,"£1,500.00"
5201101593,ALLEN LANE LTD,Finance,"£1,500.00"
1900776229,AUDITORY VERBAL UK,Children and Education,"£1,500.00"
1900775733,DVIP,Legal,"£1,500.00"
1900776908,DVIP,Legal,"£1,500.00"
1900775305,FRUITION LTD,General,"£1,500.00"
5201099843,MAH ASSOCIATES LIMITED,Learning and Development,"£1,500.00"
5201099600,MOYGLEN CONSTRUCTION LTD,"Construction, Property and Fac Man","£1,500.00"
1900775195,REDACTED PERSONAL DATA,Legal,"£1,500.00"
5201101969,MA BUSINESS & LEISURE LTD,Learning and Development,"£1,496.70"
8001428428,DILIGENT CARE SERVICES LTD,Social Care,"£1,496.40"
5201100341,GLEEDS MANAGEMENT SERVICES LIMITED,"Construction, Property and Fac Man","£1,496.00"
8001428638,DRS CARE HOMES LTD,Temporary Accommodation,"£1,492.86"
5201100793,NISBETS,Food and Drink,"£1,489.97"
8001422440,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,488.00"
5201102033,MISCO,IT and Telecoms,"£1,488.00"
8001432397,GCH (QUEENSWAY) LTD,Temporary Accommodation,"£1,486.64"
8001432451,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,486.04"
1900775384,CARTER HAYNES LTD,Children and Education,"£1,485.00"
8001429168,GREEK+GREEK CYPRIOT COMM OF ENFIELD,Social Care,"£1,483.96"
8001424223,NORWOOD SCHOOLS LTD,"Construction, Property and Fac Man","£1,482.76"
8001424745,NORWOOD SCHOOLS LTD,Social Care,"£1,482.76"
1900775249,NPS LONDON LTD,"Construction, Property and Fac Man","£1,478.74"
5201100848,G W TWILLEY & SON LTD,Travel,"£1,476.00"
1900775538,REDACTED PERSONAL DATA,Legal,"£1,475.00"
1900775193,REDACTED PERSONAL DATA,Legal,"£1,475.00"
1900775272,NPS LONDON LTD,"Construction, Property and Fac Man","£1,474.20"
1900775273,NPS LONDON LTD,"Construction, Property and Fac Man","£1,474.20"
1900776026,APOLLO PROPERTY SERVICES GROUP LTD,"Construction, Property and Fac Man","£1,473.44"
1900776905,TRENT POTTERY COMPANY (LEICESTER),General,"£1,473.20"
8001434344,EXTRA MILE CARE COMPANY,Social Care,"£1,472.60"
5201100785,CROWN PROMOTIONS & REMOVALS LTD,General,"£1,472.00"
8001435161,ONE HOUSING GROUP LTD,Social Care,"£1,466.85"
8001369804,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,466.61"
8001430982,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,466.61"
8001432083,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,466.61"
1900775408,SHAW TRUST LTD,General,"£1,466.32"
8001424521,ARAN HOMES LIMITED,Temporary Accommodation,"£1,465.52"
1900776637,NORTH LONDON ASIAN CARE,General,"£1,464.00"
8001432511,CHASTON HOUSE LTD,Temporary Accommodation,"£1,463.20"
5201100682,REDACTED PERSONAL DATA,Leisure,"£1,460.95"
1900776511,CHRISTOPHER HOUSE (LONDON) LTD,Temporary Accommodation,"£1,457.00"
8001429555,SEVACARE (UK) LTD,Social Care,"£1,454.64"
8001432402,WATERFALL HOUSE LTD t/a SEAFORTH LO,Temporary Accommodation,"£1,453.36"
1900775589,THE PLACEMENT GROUP (UK) LTD,Recruitment and People,"£1,452.70"
5200936976,IMS (USHERS) LTD,"Construction, Property and Fac Man","£1,450.00"
8001432596,DEAN HOUSE,Temporary Accommodation,"£1,449.12"
8001436618,REDACTED PERSONAL DATA,Social Care,"£1,448.14"
1900776220,BUNZL UK LTD t/a GREENHAM,General,"£1,447.69"
1900776638,NORTH LONDON ASIAN CARE,General,"£1,446.00"
5201101132,REDACTED PERSONAL DATA,Leisure,"£1,445.70"
8001432619,TORRINGTON HOMES,Temporary Accommodation,"£1,443.20"
8001415321,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,442.12"
8001416129,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,442.12"
8001421021,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,442.12"
8001432048,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,442.12"
8001432052,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,442.12"
8001410461,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,442.12"
8001410681,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,442.12"
8001410961,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,442.12"
8001410983,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,442.12"
8001428241,LONDON CARE PLC,Social Care,"£1,441.08"
1900776917,REDACTED PERSONAL DATA,Legal,"£1,440.00"
5201101896,QA LIMITED,Learning and Development,"£1,440.00"
8001423207,BUPA CARE HOMES (AKW) LIMITED,Temporary Accommodation,"£1,436.86"
8001423208,L.M. KENDON SETTLEMENT,Temporary Accommodation,"£1,432.95"
8001428275,LONDON CARE PLC,Social Care,"£1,432.46"
8001428105,LONDON CARE PLC,Social Care,"£1,430.07"
8001406001,AFTER CARE (N W) LIMITED,"Construction, Property and Fac Man","£1,430.00"
8001429512,SEVACARE (UK) LTD,Social Care,"£1,429.56"
8001429582,SEVACARE (UK) LTD,Social Care,"£1,429.56"
8001429646,SEVACARE (UK) LTD,Social Care,"£1,429.56"
8001429781,SEVACARE (UK) LTD,Social Care,"£1,429.56"
8001429807,SEVACARE (UK) LTD,Social Care,"£1,429.56"
8001429589,SEVACARE (UK) LTD,Social Care,"£1,429.12"
8001429736,SEVACARE (UK) LTD,Social Care,"£1,429.12"
8001432541,DRAYCOMBE HOUSE CARE LTD,Temporary Accommodation,"£1,426.16"
8001422427,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,426.00"
8001422432,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,426.00"
8001422449,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,426.00"
1900775727,WILKIN CHAPMAN SOLICITORS,General,"£1,425.00"
8001435141,ONE HOUSING GROUP LTD,Social Care,"£1,424.94"
8001434280,KISHARON,"Construction, Property and Fac Man","£1,423.28"
8001434647,KISHARON,"Construction, Property and Fac Man","£1,423.28"
5201099431,JCJ LOCUMS LTD,Recruitment and People,"£1,422.00"
5201099441,JCJ LOCUMS LTD,Recruitment and People,"£1,422.00"
5201100288,JCJ LOCUMS LTD,Recruitment and People,"£1,422.00"
8001431647,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,419.30"
8001431765,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,419.30"
8001424001,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£1,414.68"
8001424474,ARAN HOMES LIMITED,Temporary Accommodation,"£1,413.76"
8001432448,RUNWOOD HOMES LTD,Temporary Accommodation,"£1,413.48"
1900776662,NPS LONDON LTD,"Construction, Property and Fac Man","£1,412.25"
8001429513,SEVACARE (UK) LTD,Social Care,"£1,411.69"
8001425182,TURKISH CYPRIOT COMMUNITY ASSN.,Social Care,"£1,406.40"
8001416221,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,403.06"
5201100681,REDACTED PERSONAL DATA,Leisure,"£1,403.00"
8001422061,PASHUN OUTREACH SERVICES LTD,Social Care,"£1,401.60"
8001432401,JEWISH CARE,Temporary Accommodation,"£1,400.16"
8001428832,DILIGENT CARE SERVICES LTD,Temporary Accommodation,"£1,400.00"
8001434315,MAPLE CARE AND SUPPORT SERVICES LTD,Temporary Accommodation,"£1,400.00"
8001434316,MAPLE CARE AND SUPPORT SERVICES LTD,Temporary Accommodation,"£1,400.00"
1900775585,THE PLACEMENT GROUP (UK) LTD,Recruitment and People,"£1,396.88"
1900775595,THE PLACEMENT GROUP (UK) LTD,Recruitment and People,"£1,396.88"
8001424481,ARAN HOMES LIMITED,Temporary Accommodation,"£1,396.52"
8001424523,ARAN HOMES LIMITED,Temporary Accommodation,"£1,396.52"
1900776366,ST LUCY LODGE,General,"£1,396.20"
1900776367,ST LUCY LODGE,General,"£1,396.20"
8001416128,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,395.60"
8001431001,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,395.60"
8001422450,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,395.00"
8001422393,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,395.00"
1900775939,HOMELINK LETTINGS & ESTATES LTD,Temporary Accommodation,"£1,395.00"
8001422367,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,395.00"
8001422382,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,395.00"
8001422402,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,395.00"
8001422358,REDACTED PERSONAL DATA,"Construction, Property and Fac Man","£1,395.00"
8001422353,REDACTED PERSONAL DATA,"Construction, Property and Fac Man","£1,395.00"
8001418741,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,394.53"
5201101972,POST ADOPTION CENTRE,Recruitment and People,"£1,394.00"
1900775799,E.ON,Energy and Utilities,"£1,393.88"
5201100813,REDACTED PERSONAL DATA,Leisure,"£1,392.83"
1900775244,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£1,389.68"
8001431661,KEYS 16 PLUS INDEPENDENT LIVING SER,"Construction, Property and Fac Man","£1,387.36"
5201100798,FRONTLINE STAFFING LTD,Recruitment and People,"£1,386.88"
1900775736,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,386.00"
8001432311,GRACE EYRE FOUNDATION,Social Care,"£1,385.61"
8001428670,MAISON MOTI LTD,Social Care,"£1,384.84"
8001432375,VENETIA RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,378.68"
5201101904,VOLKERHIGHWAYS LTD,Public Realm,"£1,373.56"
1900775653,ADVANTAGE HEALTHCARE GROUP LIMITED,Children and Education,"£1,368.36"
1900772142,LONDON UNDERGROUND LTD,Travel,"£1,368.00"
1900775993,SOUTHERN FORENSIC MEDICAL SERVICES,General,"£1,365.20"
8001427722,EXTRA MILE CARE COMPANY,Social Care,"£1,365.00"
8001432620,HC-ONE LIMITED T/A BIRCHWOOD GRANGE,Temporary Accommodation,"£1,363.20"
8001418601,HEADWAY EAST LONDON,Travel,"£1,360.00"
8001435021,HEADWAY EAST LONDON,Travel,"£1,360.00"
1900775389,LAVAT CONSULTING LTD,Finance,"£1,360.00"
1900777063,REDACTED PERSONAL DATA,Legal,"£1,357.00"
8001420181,DE BOHUN CARE LTD,Temporary Accommodation,"£1,355.15"
8001418861,MAISON MOTI LTD,Temporary Accommodation,"£1,353.88"
8001428663,MAISON MOTI LTD,Temporary Accommodation,"£1,353.88"
1900775228,NORTH EAST LONDON NHS FOUNDATION TR,Children and Education,"£1,350.50"
200332078,HORNSEY HOUSING TRUST,Social Care,"£1,350.44"
200332080,HORNSEY HOUSING TRUST,Social Care,"£1,350.44"
200332591,HORNSEY HOUSING TRUST,Social Care,"£1,350.44"
200332593,HORNSEY HOUSING TRUST,Social Care,"£1,350.44"
5201099454,REDACTED PERSONAL DATA,Social Care,"£1,350.00"
1900776913,REDACTED PERSONAL DATA,Legal,"£1,350.00"
1900776332,DVIP,Legal,"£1,350.00"
1900775998,OPEN LINK RESOURCE LIMITED,Recruitment and People,"£1,350.00"
5201100664,CRITICAL PROJECT RESOURCING LTD,Recruitment and People,"£1,347.84"
5201100665,CRITICAL PROJECT RESOURCING LTD,Recruitment and People,"£1,347.84"
1900776647,REDACTED PERSONAL DATA,Sport and Leisure,"£1,347.50"
8001426845,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£1,346.64"
8001432508,CHOICE SUPPORT,Temporary Accommodation,"£1,345.07"
8001369786,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,344.47"
8001430988,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,344.47"
8001432108,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,344.47"
8001426181,SOMEWHERE HOUSE LTD,Social Care,"£1,341.79"
8001431073,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£1,340.11"
8001422448,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,334.00"
8001428139,LONDON CARE PLC,Social Care,"£1,333.36"
8001422396,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,333.00"
8001422398,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,333.00"
8001422415,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,333.00"
8001422401,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,333.00"
8001422424,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,333.00"
8001422433,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,333.00"
8001422434,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,333.00"
8001410583,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,330.21"
1900775109,SAPH LTD,General,"£1,329.70"
5201099863,ROYAL MAIL GROUP PLC,General,"£1,329.61"
8001435041,PREMIER CAREWAITING LTD,Social Care,"£1,327.76"
1900775362,REDACTED PERSONAL DATA,Communication,"£1,320.00"
1900776005,OPEN LINK RESOURCE LIMITED,Recruitment and People,"£1,320.00"
5201101799,MURRAYFIELD CARE HOME,Social Care,"£1,318.35"
8001432377,WATERFALL HOUSE LTD,Temporary Accommodation,"£1,317.60"
8001432366,VENETIA RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,317.32"
8001426209,OURRIS RESIDENTIAL HOMES LTD,Temporary Accommodation,"£1,314.29"
8001432379,WIMBORNE HOUSE LIMITED,Temporary Accommodation,"£1,312.24"
5201099894,REDACTED PERSONAL DATA,Leisure,"£1,311.50"
8001423250,NEW CENTURY CARE (FINCHLEY) LTD,Temporary Accommodation,"£1,304.22"
5201099968,CHRIS BLANDFORD ASSOCIATES,"Construction, Property and Fac Man","£1,302.00"
1900776110,CHRISTOPHER HOUSE (LONDON) LTD,Temporary Accommodation,"£1,302.00"
1900776113,CHRISTOPHER HOUSE (LONDON) LTD,Temporary Accommodation,"£1,302.00"
1900777026,CHRISTOPHER HOUSE (LONDON) LTD,Temporary Accommodation,"£1,302.00"
8001422360,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,302.00"
8001422370,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,302.00"
8001422372,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,302.00"
8001422379,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,302.00"
8001422380,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,302.00"
8001422385,RHP SERVICES LIMITED,"Construction, Property and Fac Man","£1,302.00"
8001387722,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,301.10"
8001431006,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,301.10"
5201099630,GARDINER & THEOBOLD LLP,"Construction, Property and Fac Man","£1,300.00"
5201100914,GARDINER & THEOBOLD LLP,"Construction, Property and Fac Man","£1,300.00"
5201100246,SUPAMUMS SUPPORT SERVICES LIMITED,General,"£1,300.00"
1900775938,JON STROUD LIMITED,General,"£1,296.31"
5201099877,RUSKINS TREE SURGERY LTD,Public Realm,"£1,295.00"
8001428088,PROPERTY COMPANY LONDON LTD,Temporary Accommodation,"£1,293.01"
8001435241,ONE HOUSING GROUP LTD,Social Care,"£1,285.24"
8001432303,REDACTED PERSONAL DATA,Social Care,"£1,284.29"
5201101291,REDACTED PERSONAL DATA,Leisure,"£1,281.00"
1900775079,COMMUNITY HOUSING LTD,Temporary Accommodation,"£1,277.51"
1900775081,COMMUNITY HOUSING LTD,Temporary Accommodation,"£1,277.51"
